A_ARTICLE_ID,PRODUCT_CODE,PROD_NAME,PRODUCT_TYPE_NO,PRODUCT_TYPE_NAME,PRODUCT_GROUP_NAME,GRAPHICAL_APPEARANCE_NO,GRAPHICAL_APPEARANCE_NAME,COLOUR_GROUP_CODE,COLOUR_GROUP_NAME,PERCEIVED_COLOUR_VALUE_ID,PERCEIVED_COLOUR_VALUE_NAME,PERCEIVED_COLOUR_MASTER_ID,PERCEIVED_COLOUR_MASTER_NAME,DEPARTMENT_NO,DEPARTMENT_NAME,INDEX_CODE,INDEX_NAME,INDEX_GROUP_NO,INDEX_GROUP_NAME,SECTION_NO,SECTION_NAME,GARMENT_GROUP_NO,GARMENT_GROUP_NAME,DETAIL_DESC
23737,606722,ES Elfie Pile,262,Jacket,Garment Upper body,1010007,Embroidery,12,Light Beige,1,Dusty Light,11,Beige,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Jacket in soft pile with an embroidered motif at the top, jersey-lined hood and zip down the front. Front pockets with an embroidered motif, and ribbing at the cuffs and hem. Jersey lining."
3456,454544,California Jogger (1),272,Trousers,Garment Lower body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist and side and back pockets. Legs with decorative stitching, quilted sections and ribbed hems. Soft brushed inside."
88030,831236,MARLEY deal set,253,Vest top,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Set with a vest top and matching shorts. Vest top in cotton jersey with a print motif on the front and a ribbed trim around the neckline and armholes. Knee-length shorts in sweatshirt fabric made from a cotton blend with a ribbed, elasticated, drawstring waist, pockets in the side seams and a print motif on one leg."
73275,771337,ES LENA DRESS,265,Dress,Garment Full body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Dress in soft jersey made from a modal and cotton blend in a relaxed fit with dropped shoulders and 3/4-length sleeves. Narrow, elasticated seam at the waist and a straight-cut skirt. Unlined."
77576,790247,2P LS T-shirt,255,T-shirt,Garment Upper body,1010017,Stripe,7,Grey,1,Dusty Light,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Tops in soft organic cotton jersey with a press-stud on one shoulder (except in sizes 1½-4Y) and long sleeves. Open chest pocket and a straight-cut hem.
38536,657925,Conny,252,Sweater,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Wide jumper in a soft, rib-knit cotton blend with a V-neck, gently dropped shoulders, long sleeves and slits in the sides. Slightly longer at the back."
34191,640743,Natalie jumpsuit,268,Dungarees,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Off-the-shoulder playsuit in a patterned weave with elastication at the top and an opening with twisted ties at the front. Elasticated seam at the waist and 3/4-length, flounced sleeves. Unlined."
2651,420396,Harrison SP Body,283,Underwear body,Underwear,1010020,Contrast,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body with a super push-up bra in lace with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening and cut-out section at the back. Lined gusset with concealed press-studs and a string back."
75424,781591,Gwyneth Throw On,262,Jacket,Garment Upper body,1010016,Solid,32,Orange,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Short coat in woven fabric with a zip down the front, padded shoulders, a pleat at the back and flap front pockets. Lined."
17725,575522,BRISSIE JOGGERS,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Joggers in soft, printed sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems."
25487,613133,Boyfriend L.W,272,Trousers,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs."
60743,730645,TOM SUPER FANCY,59,Swimwear bottom,Swimwear,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,9984,Swimwear,F,Menswear,3,Menswear,26,Men Underwear,1018,Swimwear,"Swim shorts in woven fabric with an elasticated, drawstring waist, side pockets and a welt back pocket with a hook and loop fastening. Mesh inner shorts."
16690,570699,Relaxed Skinny Cropped.,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed stretch denim with hard-worn details in a relaxed fit over the hips and thighs and skinny fit over the calves. Regular waist, button fly and slightly shorter legs."
99567,885434,Major 7PCS set,270,Garment Set,Garment Full body,1010012,Mixed solid/pattern,8,Dark Grey,4,Dark,12,Grey,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set in soft cotton. T-shirt in jersey with a press-stud on one shoulder (except in sizes 1½-4Y). Two long-sleeved tops in lightweight, printed sweatshirt fabric with ribbing around the neckline, cuffs and hem. Long-sleeved top in jersey with a press-stud on one shoulder (except in sizes 1½-4Y). Two pairs of joggers in lightweight sweatshirt fabric with an elasticated waist, side pockets and ribbed hems. One pair of joggers in jersey with an elasticated, drawstring waist."
69803,758261,GLORIA SWEATSHIRT,252,Sweater,Garment Upper body,1010008,Front print,11,Off White,1,Dusty Light,9,White,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Top in soft sweatshirt fabric with a print motif and reversible sequins. Slightly wider neckline, long raglan sleeves and ribbing around the neckline, cuffs and hem. Soft brushed inside."
47560,689071,Santana Cargo Tapered,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5686,Trouser,F,Menswear,3,Menswear,20,Contemporary Smart,1009,Trousers,"Cargo trousers in cotton twill with side pockets, back pockets with a button and flap leg pockets with a button. Zip fly and button, and slim, tapered legs."
66592,748576,Khloe lace tanga thong,286,Underwear bottom,Underwear,1010021,Lace,10,White,3,Light,9,White,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in lace with a low waist, lined gusset, decorative straps that cross at the back, and a string back."
29071,624554,Minime PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010004,Check,42,Red,7,Medium,18,Red,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in checked organic cotton jersey with a collar, open chest pocket, and press-studs down the front and along one leg."
56388,713986,Manson slim blazer,264,Blazer,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels with a decorative buttonhole, a chest pocket, flap front pockets and one inner pocket. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
6103,502024,Kalas puffer Jacket,262,Jacket,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short, padded bomber jacket in woven fabric with a slight sheen. Stand-up collar, zip down the front, side pockets and a drawstring at the sides of the hem. Lined."
28979,624486,Brit Baby Tee,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, fitted top in ribbed cotton jersey with short sleeves."
60441,728990,Palace hipbelt,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Imitation leather belt with a tortoiseshell-patterned plastic buckle. Width 3.5 cm.
90882,845189,2P SS PJ Zip,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,92,Green,1,Dusty Light,19,Green,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","Two pairs of all-in-one pyjamas in soft, organic cotton jersey with short sleeves and short legs. Ribbing around the neckline and a concealed zip down the front that continues down one leg and has a chin guard at the top. One patterned pair."
64388,741419,Petite Daiquiri,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Trousers in airy viscose with an elasticated drawstring waist, side pockets and slightly wider, tapered legs with elasticated hems."
13592,558992,Paddington cardigan,245,Cardigan,Garment Upper body,1010010,Melange,72,Blue,1,Dusty Light,2,Blue,1949,Knitwear,A,Ladieswear,1,Ladieswear,2,H&M+,1003,Knitwear,"Long cardigan in a soft knit with dropped shoulders, long sleeves and ribbing at the cuffs and hem."
13345,557607,Nova cardigan,245,Cardigan,Garment Upper body,1010010,Melange,61,Light Purple,3,Light,6,Lilac Purple,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Cardigan in a soft fine knit with a rounded collar, buttons down the front, long raglan sleeves and ribbing at the cuffs and hem."
28689,623859,BASIL polo shirt,257,Polo shirt,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, two buttons at the top and slits in the sides."
89386,837949,Flirty Flake eardeco,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings with a clip at the top and post at the bottom. Length approx. 4.5 cm.
34393,641704,Chelton denim bib,268,Dungarees,Garment Full body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Dungarees in washed stretch denim with a chest pocket, adjustable straps with press-studs, and press-studs at the sides. Fake fly, fake front pockets and real back pockets. Concealed press-studs at the crotch in size 4-12M."
64774,742772,BILLY cardigan TVP,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6526,Baby Girl Knitwear,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1003,Knitwear,Cardigan knitted in soft cotton with long sleeves and buttons down the front.
97523,874754,Alexion sweater,252,Sweater,Garment Upper body,1010017,Stripe,43,Dark Red,4,Dark,18,Red,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Relaxed-fit jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
6328,504416,Spartan TRS,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5679,Denim wardrobe H&M man inactive from S.6,F,Menswear,3,Menswear,30,Men Other 2,1001,Unknown,"Suit trousers in a textured stretch weave with an extended waistband, concealed hook-and-eye fastener and zip fly. Side pockets, welt back pockets with a flap and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette. For matching jacket, search on 0504415."
48843,693337,Benny tube scarf,80,Scarf,Accessories,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Tube scarf in a soft cotton knit.
75780,782817,Roberta EMB blouse,258,Blouse,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,"Blouse in an airy, patterned weave with lace trims and embroidery at the top. Small stand-up collar with a frill trim and an opening with a button at the back of the neck. Yoke with a lace trim at the front and gathers at the back. Frill trim at the shoulders, long sleeves and narrow, buttoned cuffs with frill trims. Unlined."
41405,668886,ES Myrtle top,255,T-shirt,Garment Upper body,1010008,Front print,12,Light Beige,1,Dusty Light,11,Beige,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"T-shirt in soft slub cotton jersey with a print motif and appliqués on the front, short sleeves with sewn-in turn-ups and short slits in the sides."
72608,768385,BREEZE LL romper,267,Jumpsuit/Playsuit,Garment Full body,1010017,Stripe,12,Light Beige,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Short-sleeved romper suit in soft, striped organic cotton jersey with buttons at the top and a chest pocket. Concealed press-studs at the crotch and down the legs, and sewn-in turn-ups at the sleeves and hems."
16376,569978,TUCK CLASSIC JOGGER,272,Trousers,Garment Lower body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Trousers in cotton-blend slub jersey with an elasticated drawstring waist, slightly lower crotch, gently tapered legs, side pockets and ribbed hems. Regular fit."
2867,436570,Moscow cross bag,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in grained imitation leather with a narrow, detachable shoulder strap, flap with a magnetic fastener, and two inner compartments. Lined. Size 15x20 cm."
100969,893351,JORDAN F&F DRESS,265,Dress,Garment Full body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in sturdy, slightly crinkled jersey. Straight cut at the top with a small frill trim, gentle draping over the bust and narrow shoulder straps with a bow. Lined bust. The polyester content of the dress is partly recycled."
14049,561307,STINA 5-p fancy boxer,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,3,Light,4,Pink,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Boys' briefs in cotton jersey with an elasticated waist and lined crotch.
6059,501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
36717,651558,Panda Dress,265,Dress,Garment Full body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in sturdy jersey with a low-cut back, seam at the waist and flared skirt. The polyester content of the dress is partly recycled."
100647,891591,Lilly long shacket,262,Jacket,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Long, straight-cut shirt jacket in woven fabric with a collar, buttons down the front and a yoke at the back. Flap chest pockets and concealed pockets in the side seams. Dropped shoulders, long, wide sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back. Lined."
24879,610788,Vendela V-neck P 4,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,T-shirt in soft organic cotton slub jersey with a V-neck and gently rounded hem.
63364,739092,TP JACK hood SB,308,Hoodie,Garment Upper body,1010010,Melange,19,Greenish Khaki,4,Dark,20,Khaki green,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Zip-through hoodie in sweatshirt fabric made from an organic cotton and recycled polyester blend with a soft brushed inside. Jersey-lined hood, a zip down the front, front pockets and ribbing at the cuffs and hem."
9251,531615,Ziggy Linnen LS,252,Sweater,Garment Upper body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Long-sleeved top in airy linen jersey.
5344,494360,LINA cord jkt v9,262,Jacket,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,Cotton corduroy jacket with a pile collar and press-studs down the front and at the cuffs. Patch pockets with a flap and press-stud. Pile lining.
95310,865981,Iris price hood,254,Top,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Boxy-style top in lightweight sweatshirt fabric with a wrapover hood. Dropped shoulders, long sleeves with ribbing at the cuffs, and a drawstring at the hem."
