metric_id,metric_date,lab,active_training_runs,gpu_hours_consumed,tokens_trained,eval_runs_launched,inference_qps,model_release_events,paper_submissions,funding_announced_usd,prev_day_growth,prev_week_growth,growth_7d_mean,training_intensity_growth_rate
1846,2026-03-14,Stability Open,4,4174.04,27307664631.0,0,20.41,0,0,0.0,-0.03881,-0.03204,-0.03186,-0.03012
1847,2026-03-14,Together AI Multi-Lab,20,25528.6,166875026102.0,5,2124.74,0,0,0.0,0.03899,0.04077,0.04057,0.04351
1848,2026-03-14,xAI Internal,80,147521.64,1517201307133.0,24,1840.21,0,0,0.0,0.0755,0.07462,0.07974,0.07171
1849,2026-03-15,Anthropic Research,92,170164.22,1732045726098.0,29,2095.13,0,0,0.0,0.09516,0.10464,0.09857,0.09309
1850,2026-03-15,Cohere Inference,12,14346.94,100845365649.0,4,3054.17,0,0,0.0,0.02543,0.03638,0.03335,0.03172
1851,2026-03-15,OpenAI Pretrain,100,190098.57,2058937348153.0,31,2214.94,0,0,0.0,0.10492,0.121,0.11414,0.11076
1852,2026-03-15,Stability Open,4,4938.12,35142263626.0,2,22.69,0,0,0.0,-0.03012,-0.02591,-0.03252,-0.03053
1853,2026-03-15,Together AI Multi-Lab,20,25256.76,173418521090.0,5,2195.64,0,0,0.0,0.04351,0.03962,0.04103,0.04284
1854,2026-03-15,xAI Internal,77,141610.86,1400383036144.0,23,1908.99,0,0,0.0,0.07171,0.08173,0.07923,0.07816
1855,2026-03-16,Anthropic Research,89,169117.37,2007864882358.0,27,1719.73,0,0,0.0,0.09309,0.09964,0.09904,0.10296
1856,2026-03-16,Cohere Inference,13,16304.98,102260117280.0,2,3279.39,0,0,0.0,0.03172,0.03342,0.03258,0.02802
1857,2026-03-16,OpenAI Pretrain,99,200469.07,1950689392500.0,30,2167.97,0,0,0.0,0.11076,0.12376,0.11356,0.11973
1858,2026-03-16,Stability Open,4,4287.55,27751939538.0,1,20.53,0,0,0.0,-0.03053,-0.02373,-0.0331,-0.02773
1859,2026-03-16,Together AI Multi-Lab,21,25365.37,175138323990.0,5,2180.59,0,0,0.0,0.04284,0.03829,0.04184,0.04393
1860,2026-03-16,xAI Internal,79,152047.62,1776228136688.0,23,1705.03,0,0,0.0,0.07816,0.08233,0.07825,0.07546
1861,2026-03-17,Anthropic Research,89,154877.93,1728765824619.0,27,1769.55,0,0,0.0,0.10296,0.09754,0.09852,0.09393
1862,2026-03-17,Cohere Inference,14,17103.6,122937299015.0,4,3329.24,0,0,0.0,0.02802,0.03675,0.03231,0.03491
1863,2026-03-17,OpenAI Pretrain,103,185430.15,1788408723663.0,30,2205.3,0,0,0.0,0.11973,0.11443,0.11447,0.12079
1864,2026-03-17,Stability Open,4,4538.35,30474125201.0,0,19.73,0,0,0.0,-0.02773,-0.03555,-0.03291,-0.03424
1865,2026-03-17,Together AI Multi-Lab,20,25794.31,190810945275.0,4,2208.42,0,0,0.0,0.04393,0.03803,0.04311,0.0469
1866,2026-03-17,xAI Internal,81,148667.41,1672358022233.0,23,1844.98,0,0,0.0,0.07546,0.07795,0.07845,0.07936
1867,2026-03-18,Anthropic Research,83,146000.56,1845660882460.0,23,1740.15,0,0,0.0,0.09393,0.0984,0.09877,0.10009
1868,2026-03-18,Cohere Inference,14,18620.04,108201360632.0,5,3756.8,0,0,0.0,0.03491,0.02873,0.0324,0.02932
1869,2026-03-18,OpenAI Pretrain,96,178258.27,2020168139452.0,29,2209.56,0,0,0.0,0.12079,0.11225,0.11592,0.12238
1870,2026-03-18,Stability Open,4,4140.6,32417513229.0,3,21.73,0,0,0.0,-0.03424,-0.0353,-0.0328,-0.03457
1871,2026-03-18,Together AI Multi-Lab,20,24756.53,183541632613.0,6,2031.61,0,0,0.0,0.0469,0.04257,0.04282,0.04055
1872,2026-03-18,xAI Internal,76,136506.37,1650350295937.0,21,1691.5,0,0,0.0,0.07936,0.08457,0.07858,0.08546
1873,2026-03-19,Anthropic Research,82,149810.07,1499151605926.0,23,1887.31,0,0,0.0,0.10009,0.10134,0.09823,0.09756
1874,2026-03-19,Cohere Inference,13,13867.73,107731701216.0,2,3008.58,0,0,0.0,0.02932,0.03839,0.03091,0.028
1875,2026-03-19,OpenAI Pretrain,96,193180.34,1856009974489.0,29,2234.44,0,0,0.0,0.12238,0.116,0.1176,0.12776
1876,2026-03-19,Stability Open,4,4839.7,30952341419.0,1,20.44,0,0,0.0,-0.03457,-0.03363,-0.03253,-0.03174
1877,2026-03-19,Together AI Multi-Lab,20,24056.5,178281947259.0,5,1998.89,0,0,0.0,0.04055,0.04301,0.0429,0.04355
1878,2026-03-19,xAI Internal,72,137169.4,1522303001610.0,20,1546.84,0,0,0.0,0.08546,0.0844,0.07772,0.07842
1879,2026-03-20,Anthropic Research,88,166893.62,1903386196876.0,26,1977.46,0,0,0.0,0.09756,0.10479,0.09667,0.09392
1880,2026-03-20,Cohere Inference,13,14965.66,114193813817.0,3,3305.99,0,0,0.0,0.028,0.03899,0.03012,0.03344
1881,2026-03-20,OpenAI Pretrain,100,192157.33,2441546517107.0,30,2078.62,0,0,0.0,0.12776,0.11685,0.11763,0.11706
1882,2026-03-20,Stability Open,4,4072.6,28951719274.0,0,20.4,0,0,0.0,-0.03174,-0.03881,-0.03181,-0.03377
1883,2026-03-20,Together AI Multi-Lab,20,23606.21,151346323997.0,6,1975.83,0,0,0.0,0.04355,0.03899,0.04226,0.03452
1884,2026-03-20,xAI Internal,73,139027.01,1428542125052.0,22,1632.0,0,0,0.0,0.07842,0.0755,0.07621,0.06487
1885,2026-03-21,Anthropic Research,85,140314.36,1569643697794.0,26,1723.96,3,0,0.0,0.09392,0.09516,0.0972,0.09884
1886,2026-03-21,Cohere Inference,13,16352.73,118882221522.0,4,3166.8,0,0,0.0,0.03344,0.02543,0.03025,0.02636
1887,2026-03-21,OpenAI Pretrain,100,202304.02,2040571016902.0,30,2350.82,0,0,0.0,0.11706,0.10492,0.12026,0.12335
1888,2026-03-21,Stability Open,4,4915.38,33867345666.0,0,20.69,0,0,0.0,-0.03377,-0.03012,-0.03137,-0.027
1889,2026-03-21,Together AI Multi-Lab,19,22203.15,146841775473.0,4,1619.1,0,0,0.0,0.03452,0.04351,0.04099,0.03463
1890,2026-03-21,xAI Internal,75,132214.05,1622466739418.0,22,1626.84,0,0,0.0,0.06487,0.07171,0.07709,0.07789
1891,2026-03-22,Anthropic Research,86,180928.59,1527598404583.0,25,1813.74,0,0,0.0,0.09884,0.09309,0.09724,0.0934
1892,2026-03-22,Cohere Inference,14,16150.96,109395741892.0,3,3146.95,0,0,0.0,0.02636,0.03172,0.03114,0.03795
1893,2026-03-22,OpenAI Pretrain,106,200980.48,2093684141914.0,33,2323.71,0,0,0.0,0.12335,0.11076,0.12133,0.11823
1894,2026-03-22,Stability Open,3,3607.42,25853235717.0,0,17.03,0,0,0.0,-0.027,-0.03053,-0.03116,-0.02904
1895,2026-03-22,Together AI Multi-Lab,19,22425.56,168006084445.0,4,1881.65,0,0,0.0,0.03463,0.04284,0.04074,0.04113
1896,2026-03-22,xAI Internal,77,136398.83,1408557679037.0,23,1755.57,0,0,0.0,0.07789,0.07816,0.07757,0.0815
1897,2026-03-23,Anthropic Research,86,160119.74,1690756944956.0,25,1971.02,0,0,0.0,0.0934,0.10296,0.0973,0.10333
1898,2026-03-23,Cohere Inference,15,17886.99,121076363427.0,2,3531.67,0,0,0.0,0.03795,0.02802,0.03124,0.0287
1899,2026-03-23,OpenAI Pretrain,107,185983.44,2042244788478.0,32,2590.16,0,0,0.0,0.11823,0.11973,0.12169,0.12227
1900,2026-03-23,Stability Open,4,4422.39,31571156303.0,0,19.33,0,0,0.0,-0.02904,-0.02773,-0.03149,-0.03009
1901,2026-03-23,Together AI Multi-Lab,19,22672.0,144273291601.0,4,2037.56,0,0,0.0,0.04113,0.04393,0.03961,0.03597
1902,2026-03-23,xAI Internal,80,166062.86,1563171879184.0,23,1631.13,0,0,0.0,0.0815,0.07546,0.07798,0.07838
1903,2026-03-24,Anthropic Research,91,179071.78,1930010573288.0,26,1880.42,0,0,0.0,0.10333,0.09393,0.09895,0.1055
1904,2026-03-24,Cohere Inference,15,17303.06,119512544303.0,3,3653.02,0,0,0.0,0.0287,0.03491,0.03053,0.02995
1905,2026-03-24,OpenAI Pretrain,111,205197.69,2194251593258.0,33,2686.88,0,1,0.0,0.12227,0.12079,0.12238,0.12558
1906,2026-03-24,Stability Open,3,4466.8,28444272220.0,0,16.98,0,0,0.0,-0.03009,-0.03424,-0.03049,-0.0272
1907,2026-03-24,Together AI Multi-Lab,19,21486.61,162054821535.0,4,1992.74,0,0,0.0,0.03597,0.0469,0.03845,0.03877
1908,2026-03-24,xAI Internal,82,144615.75,1421722201326.0,27,1889.53,0,0,0.0,0.07838,0.07936,0.07747,0.0758
1909,2026-03-25,Anthropic Research,93,176956.26,2024925546588.0,28,2110.14,0,0,0.0,0.1055,0.10009,0.09908,0.10099
1910,2026-03-25,Cohere Inference,14,17484.13,129138761276.0,4,3585.64,0,0,0.0,0.02995,0.02932,0.03023,0.02721
1911,2026-03-25,OpenAI Pretrain,112,218270.35,2094754688617.0,33,2828.62,0,0,0.0,0.12558,0.12238,0.122,0.11978
1912,2026-03-25,Stability Open,4,4518.78,24282143064.0,0,20.66,0,0,0.0,-0.0272,-0.03457,-0.02949,-0.02757
1913,2026-03-25,Together AI Multi-Lab,20,23480.93,147149606938.0,4,1763.76,0,0,0.0,0.03877,0.04055,0.03859,0.04156
1914,2026-03-25,xAI Internal,83,137172.57,1615636292643.0,24,1823.19,0,0,0.0,0.0758,0.08546,0.07648,0.0785
1915,2026-03-26,Anthropic Research,92,182747.8,1829262638649.0,29,1821.12,1,0,0.0,0.10099,0.09756,0.09913,0.09796
1916,2026-03-26,Cohere Inference,14,18193.47,133988458477.0,3,3716.33,0,0,0.0,0.02721,0.028,0.03075,0.03166
1917,2026-03-26,OpenAI Pretrain,110,205923.72,2031438518664.0,33,2610.07,0,0,0.0,0.11978,0.12776,0.12051,0.11729
1918,2026-03-26,Stability Open,3,4238.06,25225277744.0,0,19.06,0,0,0.0,-0.02757,-0.03174,-0.02981,-0.03397
1919,2026-03-26,Together AI Multi-Lab,18,21899.53,155832717697.0,3,1933.56,0,1,0.0,0.04156,0.04355,0.03847,0.04272
1920,2026-03-26,xAI Internal,79,148435.1,1545784785869.0,23,1545.87,0,0,0.0,0.0785,0.07842,0.07643,0.07806
1921,2026-03-27,Anthropic Research,89,149499.97,1677867632758.0,28,1918.41,0,0,0.0,0.09796,0.09392,0.09968,0.09772
1922,2026-03-27,Cohere Inference,13,15843.74,108472437125.0,4,3179.94,0,0,0.0,0.03166,0.03344,0.03085,0.0341
1923,2026-03-27,OpenAI Pretrain,112,208522.48,2059972144769.0,35,2520.75,0,0,0.0,0.11729,0.11706,0.11983,0.11228
1924,2026-03-27,Stability Open,3,4073.79,27512138794.0,1,19.58,0,0,0.0,-0.03397,-0.03377,-0.02816,-0.02225
1925,2026-03-27,Together AI Multi-Lab,17,20846.04,123208457906.0,3,1673.24,0,0,0.0,0.04272,0.03452,0.0387,0.03613
1926,2026-03-27,xAI Internal,81,156868.27,1758868903125.0,25,1877.26,1,0,0.0,0.07806,0.06487,0.07878,0.08132
1927,2026-03-28,Anthropic Research,86,154973.74,1602371645783.0,25,1865.74,0,0,0.0,0.09772,0.09884,0.10106,0.1085
1928,2026-03-28,Cohere Inference,14,15668.92,126232893243.0,3,3578.86,0,0,0.0,0.0341,0.02636,0.03104,0.0277
1929,2026-03-28,OpenAI Pretrain,108,216786.92,2294851514944.0,32,2640.61,1,0,0.0,0.11228,0.12335,0.11935,0.12002
1930,2026-03-28,Stability Open,3,4108.68,23967928511.0,1,20.42,0,0,0.0,-0.02225,-0.027,-0.02717,-0.0201
1931,2026-03-28,Together AI Multi-Lab,18,21756.72,132549728919.0,3,1927.54,0,0,0.0,0.03613,0.03463,0.0409,0.05003
1932,2026-03-28,xAI Internal,79,156525.79,1563477460514.0,25,1593.91,0,0,0.0,0.08132,0.07789,0.07956,0.08337
1933,2026-03-29,Anthropic Research,83,158723.63,1704872084154.0,25,1960.72,0,0,0.0,0.1085,0.0934,0.10102,0.09316
1934,2026-03-29,Cohere Inference,14,15864.0,128578655860.0,3,3281.74,0,0,0.0,0.0277,0.03795,0.0307,0.03557
1935,2026-03-29,OpenAI Pretrain,109,186471.12,2143463452656.0,32,2594.52,0,0,0.0,0.12002,0.11823,0.11957,0.11978
1936,2026-03-29,Stability Open,3,4576.38,26933864630.0,0,18.02,1,0,0.0,-0.0201,-0.02904,-0.02625,-0.02259
1937,2026-03-29,Together AI Multi-Lab,18,21832.8,141514224095.0,4,1859.9,0,0,0.0,0.05003,0.04113,0.04135,0.04426
1938,2026-03-29,xAI Internal,79,142801.8,1514421327384.0,24,1927.33,0,0,0.0,0.08337,0.0815,0.07916,0.07872
1939,2026-03-30,Anthropic Research,81,147626.36,1497356742683.0,25,1959.65,0,0,0.0,0.09316,0.10333,0.10005,0.09655
1940,2026-03-30,Cohere Inference,14,16734.61,115747894521.0,5,3290.95,0,0,0.0,0.03557,0.0287,0.03157,0.03482
1941,2026-03-30,OpenAI Pretrain,109,212095.62,2126963220442.0,33,2411.24,0,0,0.0,0.11978,0.12227,0.12012,0.12613
1942,2026-03-30,Stability Open,4,4854.22,29590914547.0,1,17.85,0,0,0.0,-0.02259,-0.03009,-0.02652,-0.03195
1943,2026-03-30,Together AI Multi-Lab,19,23220.09,154083628254.0,6,1890.1,0,0,0.0,0.04426,0.03597,0.04209,0.04119
1944,2026-03-30,xAI Internal,76,141258.82,1412645736069.0,23,1591.73,0,0,0.0,0.07872,0.07838,0.08075,0.08951
1945,2026-03-31,Anthropic Research,82,147931.0,1749034942092.0,24,1765.92,0,0,0.0,0.09655,0.1055,0.10087,0.11119
1946,2026-03-31,Cohere Inference,15,18365.52,117898069838.0,3,3758.47,0,0,0.0,0.03482,0.02995,0.03183,0.03178
1947,2026-03-31,OpenAI Pretrain,101,202417.25,2000458881657.0,28,1863.47,0,0,0.0,0.12613,0.12558,0.11893,0.11725
1948,2026-03-31,Stability Open,4,4252.63,31134674909.0,1,19.87,0,0,0.0,-0.03195,-0.0272,-0.02488,-0.01575
1949,2026-03-31,Together AI Multi-Lab,20,23034.47,164060220514.0,5,1993.39,0,0,0.0,0.04119,0.03877,0.04229,0.04016
1950,2026-03-31,xAI Internal,73,128707.76,1396917595879.0,23,1665.17,0,0,0.0,0.08951,0.0758,0.08192,0.08399
1951,2026-04-01,Anthropic Research,81,149998.12,1588791211288.0,25,1736.17,0,0,0.0,0.11119,0.10099,0.10196,0.10861
1952,2026-04-01,Cohere Inference,14,19398.16,133610855693.0,1,3545.97,0,0,0.0,0.03178,0.02721,0.0334,0.03815
1953,2026-04-01,OpenAI Pretrain,101,185386.82,2023914357591.0,31,2164.0,0,0,0.0,0.11725,0.11978,0.11973,0.12537
1954,2026-04-01,Stability Open,3,4487.06,27187827968.0,2,20.23,0,0,0.0,-0.01575,-0.02757,-0.02494,-0.02799
1955,2026-04-01,Together AI Multi-Lab,19,22117.75,141711959123.0,4,1730.52,0,0,0.0,0.04016,0.04156,0.04185,0.03849
1956,2026-04-01,xAI Internal,76,146212.46,1246425788039.0,22,1768.4,0,0,0.0,0.08399,0.0785,0.08246,0.08228
1957,2026-04-02,Anthropic Research,79,147864.34,1753702356409.0,25,1750.09,0,0,0.0,0.10861,0.09796,0.10115,0.09229
1958,2026-04-02,Cohere Inference,13,15885.75,103469083849.0,3,3231.65,0,0,0.0,0.03815,0.03166,0.03243,0.02486
1959,2026-04-02,OpenAI Pretrain,102,185310.55,2180506539464.0,33,2332.71,0,0,0.0,0.12537,0.11729,0.1192,0.11359
1960,2026-04-02,Stability Open,4,4613.66,27703465439.0,2,21.03,0,0,0.0,-0.02799,-0.03397,-0.02508,-0.03494
1961,2026-04-02,Together AI Multi-Lab,18,21239.09,140307734529.0,4,1844.62,0,0,0.0,0.03849,0.04272,0.04103,0.03695
1962,2026-04-02,xAI Internal,76,137586.93,1534311429260.0,21,1691.78,0,1,0.0,0.08228,0.07806,0.08185,0.07378
1963,2026-04-03,Anthropic Research,78,138829.48,1485778843836.0,24,1732.65,0,1,0.0,0.09229,0.09772,0.10095,0.09638
1964,2026-04-03,Cohere Inference,13,15751.32,98357341757.0,2,3013.98,0,0,0.0,0.02486,0.0341,0.03113,0.02505
1965,2026-04-03,OpenAI Pretrain,102,185196.04,1981761418494.0,30,2254.66,0,0,0.0,0.11359,0.11228,0.11922,0.1124
1966,2026-04-03,Stability Open,4,4907.02,33231605094.0,2,23.07,0,0,0.0,-0.03494,-0.02225,-0.02553,-0.02539
1967,2026-04-03,Together AI Multi-Lab,19,23744.35,157782902609.0,6,1993.49,0,0,0.0,0.03695,0.03613,0.04173,0.04103
1968,2026-04-03,xAI Internal,76,154943.26,1539882505747.0,23,1673.59,0,0,0.0,0.07378,0.08132,0.08052,0.07197
1969,2026-04-04,Anthropic Research,80,165969.83,1593023274653.0,23,1775.65,0,0,0.0,0.09638,0.1085,0.09905,0.09519
1970,2026-04-04,Cohere Inference,13,15285.48,113205243521.0,3,3416.79,0,0,0.0,0.02505,0.0277,0.03141,0.02966
1971,2026-04-04,OpenAI Pretrain,102,196728.28,2083681825917.0,30,2336.89,0,0,0.0,0.1124,0.12002,0.11989,0.12474
1972,2026-04-04,Stability Open,4,4355.04,30951697494.0,1,16.91,0,0,0.0,-0.02539,-0.0201,-0.02611,-0.02413
1973,2026-04-04,Together AI Multi-Lab,19,23963.94,167782946583.0,5,1997.15,0,0,0.0,0.04103,0.05003,0.04159,0.04905
1974,2026-04-04,xAI Internal,77,145506.59,1525742928714.0,22,1640.21,0,0,0.0,0.07197,0.08337,0.08001,0.07985
1975,2026-04-05,Anthropic Research,80,148039.01,1529134405921.0,24,1797.83,0,0,0.0,0.09519,0.09316,0.10044,0.10286
1976,2026-04-05,Cohere Inference,14,16333.67,115288910067.0,2,3184.26,0,0,0.0,0.02966,0.03557,0.02944,0.02176
1977,2026-04-05,OpenAI Pretrain,101,199551.5,1940574318439.0,31,2191.96,0,0,0.0,0.12474,0.11978,0.11963,0.11795
1978,2026-04-05,Stability Open,4,4428.64,29633242836.0,4,21.14,0,0,0.0,-0.02413,-0.02259,-0.02732,-0.03107
1979,2026-04-05,Together AI Multi-Lab,19,23276.98,141664508443.0,4,1811.18,0,0,0.0,0.04905,0.04426,0.04096,0.03985
1980,2026-04-05,xAI Internal,74,140266.47,1527365950942.0,23,1584.03,0,0,0.0,0.07985,0.07872,0.08156,0.08952
1981,2026-04-06,Anthropic Research,81,158213.59,1698370814558.0,25,1809.04,0,0,0.0,0.10286,0.09655,0.10106,0.10091
1982,2026-04-06,Cohere Inference,13,16685.42,100428306575.0,3,3387.9,0,0,0.0,0.02176,0.03482,0.02901,0.03183
1983,2026-04-06,OpenAI Pretrain,104,183751.69,1998875194840.0,30,2261.9,0,0,0.0,0.11795,0.12613,0.11793,0.11421
1984,2026-04-06,Stability Open,4,4105.57,32498332367.0,1,21.46,0,0,0.0,-0.03107,-0.03195,-0.02722,-0.03129
1985,2026-04-06,Together AI Multi-Lab,20,23395.3,160508554496.0,5,2058.11,0,0,0.0,0.03985,0.04119,0.04042,0.0374
1986,2026-04-06,xAI Internal,75,149012.8,1386117379247.0,23,1768.59,0,0,0.0,0.08952,0.08951,0.08057,0.08263
1987,2026-04-07,Anthropic Research,81,146363.91,1619788516480.0,24,1588.37,0,0,0.0,0.10091,0.11119,0.09859,0.09392
1988,2026-04-07,Cohere Inference,14,17570.58,110805673257.0,2,3682.83,0,0,0.0,0.03183,0.03178,0.0287,0.02961
1989,2026-04-07,OpenAI Pretrain,103,203721.36,2042428199215.0,29,2133.42,0,0,0.0,0.11421,0.11725,0.11948,0.12809
1990,2026-04-07,Stability Open,3,4086.64,29918831999.0,1,17.74,0,0,0.0,-0.03129,-0.01575,-0.02931,-0.03034
1991,2026-04-07,Together AI Multi-Lab,20,23562.68,178832172666.0,3,1821.43,0,0,0.0,0.0374,0.04016,0.04016,0.03837
1992,2026-04-07,xAI Internal,75,142092.96,1352458920942.0,22,1580.11,0,0,0.0,0.08263,0.08399,0.07934,0.07533
1993,2026-04-08,Anthropic Research,80,130288.98,1544719873595.0,24,1743.32,0,1,0.0,0.09392,0.10861,0.09735,0.0999
1994,2026-04-08,Cohere Inference,14,17154.1,108136573315.0,3,3375.77,0,0,0.0,0.02961,0.03815,0.02823,0.03481
1995,2026-04-08,OpenAI Pretrain,100,201386.89,2090052090291.0,29,2209.63,0,0,0.0,0.12809,0.12537,0.11801,0.11511
1996,2026-04-08,Stability Open,4,4499.52,31484709597.0,0,18.69,0,0,0.0,-0.03034,-0.02799,-0.02928,-0.0278
1997,2026-04-08,Together AI Multi-Lab,19,22897.84,167792769953.0,4,1886.08,0,0,0.0,0.03837,0.03849,0.03967,0.03504
1998,2026-04-08,xAI Internal,75,148528.53,1465046798840.0,20,1627.58,0,0,0.0,0.07533,0.08228,0.07937,0.08252
1999,2026-04-09,Anthropic Research,80,137862.79,1558879826685.0,25,2056.83,0,0,0.0,0.0999,0.09229,0.09719,0.09118
2000,2026-04-09,Cohere Inference,13,16386.06,112476582824.0,3,3359.73,0,0,0.0,0.03481,0.02486,0.02975,0.03554
2001,2026-04-09,OpenAI Pretrain,102,186789.06,2033214076914.0,31,2209.18,0,0,0.0,0.11511,0.11359,0.11877,0.11887
2002,2026-04-09,Stability Open,4,5025.76,31048601433.0,0,25.01,0,0,0.0,-0.0278,-0.03494,-0.02826,-0.02783
2003,2026-04-09,Together AI Multi-Lab,20,25299.94,159076477258.0,5,1969.22,0,0,0.0,0.03504,0.03695,0.04066,0.04385
2004,2026-04-09,xAI Internal,79,150858.02,1422312480448.0,23,1894.74,0,0,0.0,0.08252,0.07378,0.07927,0.07307
2005,2026-04-10,Anthropic Research,83,162146.99,1712376604200.0,25,1932.7,0,0,0.0,0.09118,0.09638,0.09826,0.10388
2006,2026-04-10,Cohere Inference,13,14397.07,122163102405.0,3,3503.79,0,0,0.0,0.03554,0.02505,0.03038,0.02947
2007,2026-04-10,OpenAI Pretrain,101,195772.88,1841158922877.0,29,2184.24,0,0,0.0,0.11887,0.1124,0.11984,0.11993
2008,2026-04-10,Stability Open,4,4667.75,29119904960.0,0,18.11,0,0,0.0,-0.02783,-0.02539,-0.02872,-0.02858
2009,2026-04-10,Together AI Multi-Lab,20,23178.1,159406990116.0,4,1977.24,0,0,0.0,0.04385,0.04103,0.03915,0.03052
2010,2026-04-10,xAI Internal,76,136325.87,1544711200954.0,23,1758.27,0,0,0.0,0.07307,0.07197,0.08119,0.08539
2011,2026-04-11,Anthropic Research,79,157063.57,1736747367750.0,24,1831.09,0,0,0.0,0.10388,0.09519,0.09852,0.09696
2012,2026-04-11,Cohere Inference,13,15578.83,112322651892.0,3,3106.26,0,0,0.0,0.02947,0.02966,0.02987,0.0261
2013,2026-04-11,OpenAI Pretrain,100,185306.79,2078708037449.0,30,2182.3,0,0,0.0,0.11993,0.12474,0.11951,0.1224
2014,2026-04-11,Stability Open,3,4603.44,31323229648.0,0,19.22,0,0,0.0,-0.02858,-0.02413,-0.02962,-0.03041
2015,2026-04-11,Together AI Multi-Lab,19,23749.75,162744541286.0,3,1943.32,0,0,0.0,0.03052,0.04905,0.03849,0.04437
2016,2026-04-11,xAI Internal,77,141146.48,1580036078444.0,23,1550.54,0,0,0.0,0.08539,0.07985,0.08146,0.08176
2017,2026-04-12,Anthropic Research,85,166651.43,1611200341604.0,25,1833.02,0,1,0.0,0.09696,0.10286,0.09883,0.10505
2018,2026-04-12,Cohere Inference,12,14601.96,111338265678.0,2,3211.87,0,0,0.0,0.0261,0.02176,0.03007,0.02315
2019,2026-04-12,OpenAI Pretrain,102,191112.27,2121631850431.0,29,2331.57,0,0,0.0,0.1224,0.11795,0.12056,0.12529
2020,2026-04-12,Stability Open,3,3739.94,27325485443.0,1,17.57,0,0,0.0,-0.03041,-0.03107,-0.0303,-0.03588
2021,2026-04-12,Together AI Multi-Lab,20,23786.55,170166220271.0,6,2050.49,0,1,0.0,0.04437,0.03985,0.03727,0.03136
2022,2026-04-12,xAI Internal,75,135368.83,1388947402243.0,24,1498.37,0,0,0.0,0.08176,0.08952,0.0795,0.07577
2023,2026-04-13,Anthropic Research,83,153412.43,1540934574358.0,26,1775.26,0,0,0.0,0.10505,0.10091,0.09969,0.10691
2024,2026-04-13,Cohere Inference,13,15849.55,110921259412.0,4,3126.83,0,0,0.0,0.02315,0.03183,0.0292,0.02573
2025,2026-04-13,OpenAI Pretrain,100,176603.63,2350560723386.0,29,2234.93,0,0,0.0,0.12529,0.11421,0.12122,0.11883
2026,2026-04-13,Stability Open,4,4208.03,27850827449.0,0,21.26,0,0,0.0,-0.03588,-0.03129,-0.03052,-0.03282
2027,2026-04-13,Together AI Multi-Lab,20,23731.23,172790799046.0,5,2045.88,0,0,0.0,0.03136,0.0374,0.0371,0.0362
2028,2026-04-13,xAI Internal,78,136772.59,1594008573958.0,24,1667.48,0,0,0.0,0.07577,0.08263,0.07936,0.08167
2029,2026-04-14,Anthropic Research,84,148932.98,1708793427659.0,25,2272.23,0,0,0.0,0.10691,0.09392,0.10062,0.10047
2030,2026-04-14,Cohere Inference,14,17102.92,111927521336.0,4,3678.19,0,0,0.0,0.02573,0.02961,0.02933,0.03048
2031,2026-04-14,OpenAI Pretrain,98,204012.23,1934625913811.0,30,2166.11,0,0,0.0,0.11883,0.12809,0.11977,0.11796
2032,2026-04-14,Stability Open,3,3873.1,25669305859.0,0,17.71,0,1,0.0,-0.03282,-0.03034,-0.0297,-0.02458
2033,2026-04-14,Together AI Multi-Lab,19,23277.78,158140582612.0,5,2041.15,0,0,0.0,0.0362,0.03837,0.03679,0.03616
2034,2026-04-14,xAI Internal,75,148352.95,1491803140662.0,24,1734.73,0,0,0.0,0.08167,0.07533,0.07839,0.06854
2035,2026-04-15,Anthropic Research,87,161327.93,1520877206311.0,26,2117.19,0,0,0.0,0.10047,0.0999,0.10089,0.10181
2036,2026-04-15,Cohere Inference,13,17171.63,116086092040.0,4,3509.89,0,0,0.0,0.03048,0.03481,0.02767,0.02323
2037,2026-04-15,OpenAI Pretrain,102,180583.42,1966041228869.0,30,2504.41,0,0,0.0,0.11796,0.11511,0.11949,0.11312
2038,2026-04-15,Stability Open,3,4359.55,28514525555.0,1,20.44,0,0,0.0,-0.02458,-0.0278,-0.02893,-0.02243
2039,2026-04-15,Together AI Multi-Lab,19,21790.62,156818940519.0,4,2056.75,0,0,0.0,0.03616,0.03504,0.03827,0.04543
2040,2026-04-15,xAI Internal,73,147256.15,1339910522244.0,23,1722.75,0,0,0.0,0.06854,0.08252,0.07741,0.07568
2041,2026-04-16,Anthropic Research,85,168556.15,1762575022724.0,24,1768.46,0,0,0.0,0.10181,0.09118,0.10134,0.09431
2042,2026-04-16,Cohere Inference,14,16768.01,125477250805.0,3,3401.25,0,0,0.0,0.02323,0.03554,0.02531,0.01902
2043,2026-04-16,OpenAI Pretrain,99,192873.72,1798465757774.0,30,2234.32,0,0,0.0,0.11312,0.11887,0.12016,0.12357
2044,2026-04-16,Stability Open,3,3386.4,22394421982.0,0,15.65,0,0,0.0,-0.02243,-0.02783,-0.02999,-0.03523
2045,2026-04-16,Together AI Multi-Lab,18,21357.66,149051839844.0,4,1777.06,0,0,0.0,0.04543,0.04385,0.03662,0.03233
2046,2026-04-16,xAI Internal,73,130478.08,1589392339521.0,22,1586.05,0,0,0.0,0.07568,0.07307,0.07923,0.08579
2047,2026-04-17,Anthropic Research,81,151941.79,1685784884861.0,25,1898.65,0,1,0.0,0.09431,0.10388,0.10042,0.09745
