METRIC_ID,TOWER_ID,TIMESTAMP,LATENCY_MS,THROUGHPUT_MBPS,PACKET_LOSS_PCT,JITTER_MS,SIGNAL_STRENGTH_DBM,ACTIVE_CONNECTIONS,BANDWIDTH_UTILIZATION_PCT,ERROR_RATE
MET-CE6C831F-8,TWR-0235,2024-06-15T21:18:00,35.05,485.68,0.796,12.05,-61,949,51.4,0.139
MET-73BCB02F-9,TWR-0235,2024-06-27T04:53:00,27.24,103.66,1.065,11.12,-70,1035,54.8,2.793
MET-7D9703A6-4,TWR-0235,2024-09-09T22:20:00,21.59,395.13,0.649,6.79,-63,823,68.1,4.579
MET-61B35DCA-0,TWR-0235,2024-10-15T20:48:00,45.47,490.53,0.542,14.42,-42,895,37.1,2.703
MET-B05D35CC-7,TWR-0235,2024-10-31T08:57:00,35.29,326.54,0.992,5.84,-47,473,26.6,2.040
MET-F0AC4258-5,TWR-0235,2024-11-04T15:55:00,16.40,186.60,0.535,12.76,-59,625,87.1,3.118
MET-FCBDDEC2-6,TWR-0235,2024-11-21T02:32:00,15.18,425.74,1.202,12.56,-67,1906,42.9,3.852
MET-B1DD0865-A,TWR-0235,2024-11-23T22:31:00,40.99,141.23,0.028,8.05,-54,1980,68.6,0.612
MET-CAB017AB-B,TWR-0236,2024-02-22T06:47:00,20.79,203.60,1.375,10.99,-46,736,49.6,4.208
MET-CAAB323F-6,TWR-0236,2024-03-02T13:37:00,37.69,382.87,0.374,1.14,-51,304,62.7,4.478
MET-7FAE2196-1,TWR-0236,2024-03-06T16:33:00,33.58,278.46,1.243,10.59,-68,734,28.5,0.836
MET-72FC195B-0,TWR-0236,2024-04-02T22:04:00,49.01,313.29,1.405,4.75,-61,957,70.1,0.580
MET-D45CCBC0-4,TWR-0236,2024-04-04T13:20:00,20.76,181.77,0.455,2.83,-43,745,89.4,4.772
MET-354FB220-4,TWR-0236,2024-04-09T09:45:00,42.26,446.21,1.336,12.26,-65,1586,83.2,1.778
MET-F668453B-A,TWR-0236,2024-04-13T00:16:00,29.61,372.35,0.624,1.51,-40,1453,39.1,2.425
MET-BABBAA7D-E,TWR-0236,2024-04-29T03:17:00,31.16,218.43,0.570,5.80,-44,1428,67.4,3.562
MET-D3C32196-D,TWR-0236,2024-06-02T23:04:00,26.77,105.33,1.494,2.43,-45,1998,72.6,0.729
MET-050D68C6-2,TWR-0236,2024-06-07T00:14:00,39.16,299.95,1.483,8.18,-40,1397,48.8,2.873
MET-F805BDFE-3,TWR-0236,2024-06-23T16:26:00,29.21,476.09,1.233,13.05,-65,1425,23.8,0.982
MET-3BDB2E39-3,TWR-0236,2024-06-30T20:51:00,18.59,341.56,0.792,10.91,-60,336,93.0,2.876
MET-026D775F-6,TWR-0236,2024-07-13T15:09:00,39.55,116.65,0.952,4.51,-51,1082,46.1,0.822
MET-E3A73F22-1,TWR-0236,2024-07-26T10:05:00,40.26,226.34,1.317,8.30,-68,73,84.6,2.029
MET-294C5571-B,TWR-0236,2024-09-02T10:31:00,43.17,413.25,0.415,6.73,-57,1347,83.5,0.185
MET-C43710ED-B,TWR-0236,2024-09-24T05:59:00,31.53,170.94,0.917,12.50,-47,1093,22.9,2.761
MET-3216D03C-4,TWR-0236,2024-09-28T22:59:00,27.60,218.08,1.364,7.77,-65,743,26.7,1.017
MET-8E616CB9-E,TWR-0236,2024-10-12T17:16:00,30.81,228.10,0.243,3.63,-70,1773,57.6,0.337
MET-620A95C5-F,TWR-0236,2024-10-30T18:18:00,22.00,162.03,1.332,9.98,-65,1992,54.3,4.613
MET-0C7A0E46-7,TWR-0236,2024-12-11T18:09:00,11.19,240.93,1.148,2.46,-64,134,51.0,4.472
MET-78E5256B-6,TWR-0237,2024-01-22T10:13:00,36.36,217.03,0.061,9.73,-40,1162,78.0,1.916
MET-069950A4-1,TWR-0237,2024-01-27T17:24:00,24.37,240.57,1.150,8.00,-64,81,83.6,0.212
MET-41BC70E0-F,TWR-0237,2024-02-15T15:52:00,25.91,325.73,0.883,14.94,-62,1231,58.3,0.299
MET-FEC2392F-D,TWR-0237,2024-02-18T19:49:00,35.95,469.32,0.891,5.96,-46,195,34.0,3.063
MET-20FD015D-F,TWR-0237,2024-02-25T08:17:00,11.77,268.90,1.268,7.88,-68,825,52.4,3.640
MET-D37D4DFB-C,TWR-0237,2024-02-27T09:44:00,48.74,473.33,0.490,4.74,-45,1761,65.7,0.043
MET-66ED476A-1,TWR-0237,2024-03-09T06:29:00,18.99,194.00,0.297,6.43,-41,451,68.6,3.059
MET-89633CCF-C,TWR-0237,2024-04-03T15:04:00,32.10,421.76,0.503,2.13,-58,58,31.3,2.591
MET-D2557D93-4,TWR-0237,2024-05-09T00:39:00,42.93,135.51,0.327,14.61,-58,537,77.9,1.619
MET-61E784F4-9,TWR-0237,2024-05-23T23:54:00,38.55,280.38,0.793,1.45,-62,744,60.1,3.892
MET-BC8B0E0F-1,TWR-0237,2024-07-14T03:14:00,46.99,215.66,1.472,13.07,-68,691,63.8,3.304
MET-32BFEFEB-C,TWR-0237,2024-07-17T09:39:00,13.39,401.83,1.129,4.24,-70,437,28.0,4.300
MET-9C51B3A7-0,TWR-0237,2024-08-02T15:52:00,36.02,118.71,0.167,8.31,-55,1993,73.1,1.517
MET-C414C144-2,TWR-0237,2024-08-11T21:33:00,49.62,295.91,0.949,9.65,-55,1636,31.3,3.964
MET-F13D0B68-6,TWR-0237,2024-08-14T03:36:00,24.18,144.51,0.215,8.85,-44,1709,89.7,1.687
MET-FED2B824-1,TWR-0237,2024-09-05T09:32:00,17.31,185.01,1.308,9.06,-68,977,61.9,1.059
MET-E2163304-0,TWR-0237,2024-09-25T17:06:00,15.32,183.14,0.149,5.07,-63,674,76.2,3.040
MET-6EE68C14-D,TWR-0237,2024-09-29T04:46:00,13.39,221.19,1.269,4.99,-69,392,47.5,0.081
MET-1EFC1685-5,TWR-0237,2024-10-05T19:46:00,41.10,366.64,0.582,14.82,-41,1759,25.0,2.276
MET-0D579108-D,TWR-0237,2024-11-22T10:28:00,16.29,232.56,1.140,7.27,-42,471,83.7,1.825
MET-4A329835-0,TWR-0238,2024-01-25T21:29:00,19.16,126.10,1.408,9.54,-67,246,35.4,0.708
MET-6DED7258-6,TWR-0238,2024-01-29T18:12:00,14.07,231.32,0.903,12.71,-42,200,56.4,2.127
MET-D546AB73-2,TWR-0238,2024-02-03T06:24:00,38.24,329.45,1.402,6.80,-56,598,22.5,1.493
MET-34448081-9,TWR-0238,2024-02-06T03:29:00,16.70,137.92,0.179,8.06,-62,1723,43.6,2.774
MET-EE0D3F00-2,TWR-0238,2024-02-25T21:01:00,44.40,417.20,0.456,2.19,-52,731,27.2,2.023
MET-1DFAD457-F,TWR-0238,2024-03-13T06:51:00,23.26,382.24,1.408,5.37,-65,563,57.4,0.703
MET-0D8A4890-1,TWR-0238,2024-03-24T03:21:00,37.49,411.53,0.006,2.11,-61,1463,48.2,3.744
MET-B60FA475-E,TWR-0238,2024-04-06T12:13:00,12.81,100.91,0.856,13.87,-41,454,43.7,4.826
MET-DD4E275F-0,TWR-0238,2024-04-07T21:58:00,17.88,282.29,0.263,9.54,-55,555,61.6,2.925
MET-25164D0A-A,TWR-0238,2024-05-01T09:39:00,48.69,234.92,1.161,6.88,-54,650,31.5,4.206
MET-B7ED8F53-8,TWR-0238,2024-05-18T18:50:00,10.61,369.72,0.323,8.12,-65,143,64.7,1.492
MET-7F6E8BBD-2,TWR-0238,2024-06-13T09:53:00,26.79,254.36,0.608,1.53,-58,482,38.3,0.154
MET-88C06FAF-D,TWR-0238,2024-06-18T12:21:00,16.82,264.90,0.155,8.53,-51,1701,49.4,4.689
MET-43D9540E-6,TWR-0238,2024-06-23T00:11:00,36.02,278.62,0.317,6.06,-68,603,32.4,4.683
MET-35D205BA-7,TWR-0238,2024-07-09T16:57:00,44.72,160.46,1.102,13.67,-46,506,27.5,1.968
MET-6A96A67D-B,TWR-0238,2024-08-30T16:34:00,15.80,445.47,0.032,2.70,-64,872,36.6,4.438
MET-729B51A6-0,TWR-0238,2024-10-04T00:32:00,20.05,374.24,0.820,13.39,-51,1497,51.3,0.305
MET-20A8F9AB-2,TWR-0238,2024-10-27T06:28:00,34.16,442.88,0.467,12.28,-68,428,45.4,1.876
MET-103E88AD-6,TWR-0238,2024-11-27T06:28:00,44.22,132.40,1.064,5.59,-55,1279,41.5,3.962
MET-8E542C11-3,TWR-0238,2024-12-01T13:47:00,46.58,128.93,0.575,13.28,-44,1561,39.3,0.479
MET-2D6B235B-2,TWR-0239,2024-02-22T21:18:00,25.30,433.40,0.316,6.92,-48,1013,70.8,3.566
MET-64FAB3AE-0,TWR-0239,2024-04-11T20:15:00,25.97,366.55,0.459,8.39,-46,341,23.3,1.254
MET-42AE759F-9,TWR-0239,2024-04-28T12:07:00,33.27,291.58,1.251,10.47,-44,77,79.5,2.920
MET-72D370F9-4,TWR-0239,2024-05-07T11:44:00,32.45,364.49,1.148,11.74,-44,708,26.4,0.397
MET-1FCDA1C6-4,TWR-0239,2024-05-19T11:45:00,43.12,462.95,0.661,10.65,-68,1978,56.8,2.640
MET-AF03AD47-A,TWR-0239,2024-06-08T23:52:00,14.04,354.94,0.413,3.56,-55,1437,72.8,3.896
MET-98B1D7F6-3,TWR-0239,2024-06-24T17:50:00,38.50,307.60,0.732,11.38,-49,367,77.5,2.603
MET-E7527FB4-B,TWR-0239,2024-07-05T00:24:00,45.47,226.58,0.475,4.93,-65,1974,93.0,1.045
MET-208AB7F6-E,TWR-0239,2024-07-11T22:15:00,22.66,250.07,1.347,12.10,-61,997,47.5,1.471
MET-45902302-1,TWR-0239,2024-07-30T00:33:00,13.63,388.77,0.647,14.00,-64,559,80.0,1.051
MET-E492BC9D-3,TWR-0239,2024-08-01T20:08:00,15.15,227.33,1.499,9.10,-44,1416,80.7,1.734
MET-BCE2F3B4-0,TWR-0239,2024-08-02T21:24:00,16.92,127.71,0.875,12.10,-61,664,89.7,2.499
MET-046C726F-D,TWR-0239,2024-08-12T08:24:00,43.41,468.27,0.746,10.06,-53,1497,70.8,1.183
MET-21D7D51A-B,TWR-0239,2024-09-01T23:37:00,15.67,277.42,0.921,6.00,-45,1448,37.9,3.929
MET-B94B7B89-2,TWR-0239,2024-09-20T12:06:00,42.00,443.67,0.538,8.36,-68,1001,46.6,2.334
MET-6EE64184-D,TWR-0239,2024-10-28T01:22:00,33.26,138.74,0.198,7.07,-54,1574,27.6,0.259
MET-30BB094E-F,TWR-0239,2024-11-18T14:54:00,19.35,415.27,1.299,6.09,-42,974,22.4,2.385
MET-98F13425-E,TWR-0239,2024-11-22T09:17:00,14.13,104.36,0.084,13.12,-60,1041,65.5,2.159
MET-AD6A14A2-0,TWR-0239,2024-11-26T09:06:00,44.10,180.95,0.073,1.16,-59,783,57.3,1.828
MET-BC951A5D-B,TWR-0239,2024-12-08T15:47:00,23.28,352.28,0.790,10.34,-49,179,76.6,2.585
MET-0407A2A8-5,TWR-0240,2024-01-05T21:53:00,22.53,129.27,0.368,5.42,-47,1983,67.2,1.293
MET-BAE813C0-0,TWR-0240,2024-01-07T23:39:00,11.44,381.70,0.923,13.50,-48,328,54.4,3.280
MET-467AC026-F,TWR-0240,2024-02-05T11:19:00,10.41,349.67,1.001,6.64,-64,1270,68.0,0.385
MET-A68EE5F6-F,TWR-0240,2024-02-21T00:41:00,35.60,417.50,1.217,11.53,-59,1245,65.0,2.257
MET-B68FA4ED-0,TWR-0240,2024-02-24T06:16:00,17.19,362.79,0.865,7.95,-56,196,33.5,4.566
MET-7FED9026-4,TWR-0240,2024-05-01T13:06:00,26.33,471.19,1.130,3.96,-52,1325,62.5,2.379
MET-46B57F27-B,TWR-0240,2024-05-02T02:09:00,11.09,235.55,0.645,8.63,-50,220,57.6,0.138
MET-E7ACDD9C-A,TWR-0240,2024-05-12T17:48:00,36.30,477.97,0.556,11.63,-64,1705,70.8,0.368
MET-65CCE686-6,TWR-0240,2024-06-05T11:50:00,41.90,410.71,0.801,13.40,-65,1728,79.1,0.894
MET-05266DF7-3,TWR-0240,2024-06-06T15:41:00,14.03,474.63,0.961,10.97,-55,495,43.9,3.355
MET-FFDBF01B-B,TWR-0240,2024-06-15T09:24:00,21.14,253.17,0.781,7.91,-42,1805,26.9,3.800
MET-05CEDCA6-8,TWR-0240,2024-06-17T11:46:00,23.90,226.66,0.001,3.38,-40,122,90.7,4.418
MET-329E8BEC-F,TWR-0240,2024-07-14T15:10:00,18.95,132.76,1.277,9.41,-68,762,56.3,2.230
MET-9E730959-3,TWR-0240,2024-07-24T11:58:00,26.76,416.63,0.948,9.79,-42,1657,32.5,2.076
MET-36BDD196-2,TWR-0240,2024-08-13T19:39:00,43.45,377.21,0.790,1.63,-70,337,25.9,0.802
MET-F32C659E-8,TWR-0240,2024-09-29T20:26:00,18.15,443.46,1.004,13.24,-51,609,25.5,0.896
MET-5CF952CB-3,TWR-0240,2024-09-30T22:29:00,19.87,487.68,0.810,6.53,-42,120,80.7,4.585
MET-4A715279-4,TWR-0240,2024-10-30T06:22:00,32.01,277.96,1.294,7.24,-66,825,61.6,4.738
MET-6E96A9CA-F,TWR-0240,2024-11-22T01:30:00,17.41,269.68,1.355,12.93,-67,1639,51.3,3.296
MET-CADB2DFA-0,TWR-0240,2024-12-12T09:04:00,41.28,186.64,0.385,5.79,-52,448,79.6,1.728
MET-199D37EB-7,TWR-0241,2024-01-24T11:36:00,35.03,223.90,0.313,14.61,-61,1592,46.2,4.079
MET-739B3421-8,TWR-0241,2024-03-15T14:14:00,37.39,397.11,1.458,8.74,-48,1103,86.2,4.878
MET-BDE13E3E-5,TWR-0241,2024-05-17T06:31:00,39.88,172.54,0.648,9.60,-64,446,77.6,4.565
MET-149356A4-3,TWR-0241,2024-06-15T13:18:00,10.93,134.88,1.005,12.43,-56,1905,87.0,4.630
MET-D8FE5B2C-9,TWR-0241,2024-07-02T02:40:00,38.03,210.74,1.400,1.15,-55,1910,33.9,2.243
MET-3AB9B43F-3,TWR-0241,2024-07-07T12:30:00,18.03,276.37,0.786,5.29,-43,724,51.0,3.412
MET-3B252B29-1,TWR-0241,2024-07-16T08:00:00,19.25,174.88,0.670,10.16,-68,1858,46.1,1.093
MET-B59FBB50-9,TWR-0241,2024-07-22T05:32:00,22.61,289.91,0.147,7.38,-42,588,37.9,1.111
MET-9CA0937F-7,TWR-0241,2024-07-31T11:20:00,23.96,281.76,0.471,1.96,-67,1026,23.2,4.462
MET-A9DED726-4,TWR-0241,2024-08-11T03:38:00,23.26,298.53,1.364,2.86,-58,1758,57.5,1.012
MET-27BEC0E2-5,TWR-0241,2024-08-14T13:48:00,34.54,296.17,0.614,12.72,-46,622,63.1,3.372
MET-759EB977-4,TWR-0241,2024-09-06T08:32:00,26.10,370.54,0.788,8.17,-42,1953,64.1,2.018
MET-EEC5A311-2,TWR-0241,2024-10-12T02:05:00,37.31,405.25,0.216,7.27,-63,1186,69.3,4.143
MET-9E49E099-2,TWR-0241,2024-10-12T09:19:00,26.31,229.70,0.061,12.15,-70,838,61.1,2.776
MET-1A6CD06C-A,TWR-0241,2024-10-19T20:01:00,17.53,442.75,0.719,14.20,-67,1411,65.6,2.197
MET-337DADEC-8,TWR-0241,2024-10-23T10:53:00,24.25,282.65,0.390,3.64,-49,1028,61.9,2.826
MET-1B9EB1B1-C,TWR-0241,2024-10-24T18:10:00,14.04,172.34,0.174,10.55,-54,1131,77.2,1.221
MET-8958DB16-1,TWR-0241,2024-11-04T21:32:00,37.50,188.18,0.239,1.48,-42,90,24.9,1.963
MET-9BC8A3BE-4,TWR-0241,2024-11-22T19:45:00,26.83,196.16,0.572,8.05,-68,580,61.2,3.906
MET-E0CAD1FC-B,TWR-0241,2024-11-29T10:38:00,23.93,368.89,0.688,10.49,-64,1500,53.4,2.252
MET-A353F0C9-C,TWR-0242,2024-01-28T16:38:00,46.52,228.32,0.974,12.04,-46,521,58.5,0.494
MET-7EBE96DD-8,TWR-0242,2024-02-21T08:12:00,22.61,383.89,1.139,14.74,-63,701,57.5,4.998
MET-DFD88EAC-3,TWR-0242,2024-03-05T11:21:00,19.04,393.85,0.705,8.58,-59,1034,31.8,2.520
MET-651C358B-5,TWR-0242,2024-03-11T06:02:00,13.81,390.27,1.014,1.11,-52,1470,94.5,1.958
MET-894F1F18-9,TWR-0242,2024-03-26T12:41:00,31.63,139.35,0.685,12.12,-65,1276,88.0,4.061
MET-0EA1D5AF-2,TWR-0242,2024-03-28T11:44:00,17.77,210.04,0.372,8.68,-45,1825,72.5,3.577
MET-FB62E713-5,TWR-0242,2024-04-04T13:07:00,14.05,438.32,1.470,11.38,-48,1384,89.6,1.751
MET-9D0C3B71-0,TWR-0242,2024-04-08T06:37:00,49.32,481.41,0.597,1.38,-42,817,71.5,0.961
MET-170B9762-2,TWR-0242,2024-04-21T19:55:00,48.01,424.97,0.835,10.63,-66,400,20.7,0.962
MET-6DF6DD85-E,TWR-0242,2024-05-17T18:37:00,11.77,462.03,0.839,4.75,-49,1208,35.4,2.317
MET-DE966108-1,TWR-0242,2024-06-10T15:17:00,44.97,269.62,0.711,1.64,-60,891,55.0,1.604
MET-8D569907-0,TWR-0242,2024-07-03T17:29:00,12.74,182.69,0.911,7.96,-54,943,30.8,1.729
MET-D9A3169F-0,TWR-0242,2024-07-11T08:55:00,29.32,351.40,0.828,12.90,-40,858,83.6,2.175
MET-A041AAD5-A,TWR-0242,2024-07-13T03:54:00,13.91,437.64,0.157,13.58,-40,267,24.2,3.773
MET-4B47214B-A,TWR-0242,2024-08-12T06:01:00,42.41,150.42,0.463,9.99,-46,1546,81.5,3.725
MET-9C750682-1,TWR-0242,2024-09-09T11:44:00,45.24,281.10,1.459,13.17,-48,64,28.5,0.921
MET-8CCE1597-7,TWR-0242,2024-09-29T13:20:00,32.22,482.59,0.766,3.78,-64,1755,89.7,0.322
MET-474A41F6-2,TWR-0242,2024-10-09T11:20:00,23.69,453.93,0.362,5.48,-66,1117,94.6,0.334
MET-4A28FAF5-F,TWR-0242,2024-10-18T16:02:00,45.36,165.43,0.198,12.65,-51,342,85.4,0.510
MET-87994EB1-D,TWR-0242,2024-10-28T23:16:00,36.32,173.71,0.062,2.88,-41,784,59.5,4.550
MET-29F44D9B-F,TWR-0243,2024-01-17T16:18:00,27.34,125.08,0.766,5.53,-60,1156,61.4,4.535
MET-CE7711DC-4,TWR-0243,2024-01-21T03:42:00,47.80,391.58,0.475,6.39,-41,1274,36.8,0.082
MET-20D41F2E-2,TWR-0243,2024-01-26T05:38:00,19.76,145.82,0.844,14.37,-48,269,51.9,4.459
MET-AE2FA84B-E,TWR-0243,2024-02-27T02:00:00,12.84,170.72,1.321,1.77,-67,418,80.2,0.759
MET-B812A18A-5,TWR-0243,2024-03-31T16:39:00,23.65,278.59,0.061,7.48,-57,1431,82.6,2.709
MET-4B9CFEFF-5,TWR-0243,2024-04-12T16:17:00,43.10,137.36,1.293,14.08,-60,957,92.9,1.117
MET-360E4CB5-3,TWR-0243,2024-04-23T22:44:00,37.76,206.61,1.113,10.26,-45,828,58.8,0.633
MET-9425C225-8,TWR-0243,2024-05-02T20:41:00,35.57,222.14,0.363,3.42,-61,753,50.6,0.611
MET-BABAB59A-3,TWR-0243,2024-06-30T06:24:00,22.29,148.29,0.278,8.03,-50,1874,77.3,0.081
MET-5DEA9926-7,TWR-0243,2024-08-19T01:00:00,42.55,347.07,0.126,6.41,-70,1001,36.6,0.718
MET-173CE6D8-1,TWR-0243,2024-08-22T11:34:00,27.88,310.84,0.582,4.12,-60,373,28.0,0.717
MET-CD952402-3,TWR-0243,2024-08-26T09:37:00,49.84,365.19,0.253,6.87,-69,1351,55.9,1.981
MET-4CC7F3D3-D,TWR-0243,2024-09-10T02:03:00,18.09,277.92,0.716,3.50,-64,1061,94.9,3.434
MET-5C6A7014-C,TWR-0243,2024-09-18T21:59:00,21.42,490.06,1.243,14.78,-46,891,38.1,0.508
MET-F3EE60B3-E,TWR-0243,2024-09-20T12:58:00,34.44,349.90,0.894,9.06,-53,1488,70.6,4.727
MET-53A463AE-6,TWR-0243,2024-10-21T07:34:00,45.37,340.71,0.017,14.30,-58,677,46.4,4.029
MET-70C34A23-4,TWR-0243,2024-11-02T15:06:00,44.20,383.98,0.267,12.80,-57,1590,48.7,4.112
MET-DA3E4499-D,TWR-0243,2024-11-02T18:20:00,29.46,145.10,0.769,6.50,-61,74,33.7,2.561
MET-78028131-A,TWR-0243,2024-11-12T00:21:00,29.35,264.25,0.385,8.42,-41,1285,79.5,4.683
MET-FA82FC5F-B,TWR-0243,2024-11-19T12:07:00,36.80,243.07,0.127,6.95,-60,1543,67.5,3.174
MET-633727DA-6,TWR-0244,2024-01-22T17:24:00,43.87,220.64,1.039,3.77,-42,1760,89.4,2.362
MET-6295E2DB-B,TWR-0244,2024-02-01T03:05:00,27.60,478.29,0.485,9.17,-44,849,58.8,3.855
MET-F5DCEA3F-7,TWR-0244,2024-02-06T16:18:00,40.96,214.24,0.202,5.83,-66,491,20.5,3.361
MET-41B4529B-B,TWR-0244,2024-02-19T02:47:00,36.36,298.20,0.308,7.92,-61,717,75.5,3.299
MET-CFE26BC3-B,TWR-0244,2024-02-19T16:00:00,34.44,240.15,1.017,12.10,-66,1209,62.0,1.000
MET-F9B6B225-1,TWR-0244,2024-02-29T14:03:00,34.07,185.79,0.059,9.30,-63,193,60.5,4.089
MET-8DC157FF-5,TWR-0244,2024-03-24T19:48:00,36.96,160.89,1.317,5.51,-62,130,38.7,3.135
MET-15D52B11-3,TWR-0244,2024-04-14T04:36:00,47.16,474.51,1.428,1.81,-59,595,26.1,3.382
MET-C5793C25-F,TWR-0244,2024-05-08T08:46:00,45.73,284.41,1.243,6.42,-70,1325,59.3,3.274
MET-E84BA2D1-D,TWR-0244,2024-06-30T03:34:00,43.30,158.96,0.995,9.30,-58,1976,76.6,3.024
MET-56D5ACD3-D,TWR-0244,2024-07-05T12:33:00,23.27,181.16,0.108,12.35,-70,240,51.7,1.448
MET-EB29AF8A-A,TWR-0244,2024-07-09T19:19:00,24.60,496.48,0.962,9.14,-50,1562,46.3,1.109
MET-E8785D0A-4,TWR-0244,2024-07-11T07:59:00,43.32,210.77,0.783,3.57,-70,1692,57.0,2.909
MET-EF7893F0-8,TWR-0244,2024-08-15T16:50:00,27.05,399.60,0.322,7.90,-42,545,67.3,1.551
MET-8CB40C96-6,TWR-0244,2024-08-21T23:24:00,10.07,215.66,0.892,10.58,-44,1177,32.4,3.636
MET-9C767F3D-3,TWR-0244,2024-10-11T00:10:00,23.45,286.11,0.715,7.45,-59,486,32.1,4.295
MET-FC37A237-C,TWR-0244,2024-10-18T12:17:00,18.75,462.26,1.349,13.76,-55,1995,51.9,4.620
MET-0193A5FB-8,TWR-0244,2024-11-14T17:50:00,47.46,162.70,1.215,3.56,-40,98,57.6,4.163
MET-8BD93E02-3,TWR-0244,2024-11-29T08:29:00,23.76,154.02,1.445,9.00,-60,144,34.7,3.203
MET-F4CD0724-A,TWR-0244,2024-12-04T05:56:00,38.78,152.43,1.150,2.11,-63,56,94.9,2.557
MET-BC10ABCF-7,TWR-0245,2024-01-10T01:47:00,30.41,239.00,0.934,5.65,-51,1471,48.3,0.422
MET-19E0FC39-6,TWR-0245,2024-02-18T11:17:00,13.44,222.50,0.666,12.60,-55,849,83.6,0.190
MET-E539CAA4-7,TWR-0245,2024-02-29T23:01:00,49.02,283.39,1.153,3.22,-53,1898,65.8,1.293
MET-2CBC5B86-4,TWR-0245,2024-03-05T06:39:00,42.90,364.77,1.239,5.29,-47,172,64.9,4.160
MET-D4DC526A-E,TWR-0245,2024-03-10T13:02:00,41.26,475.19,1.353,9.67,-63,1310,26.0,1.208
MET-19552D4A-B,TWR-0245,2024-03-29T15:19:00,15.65,457.38,0.346,14.64,-68,491,57.4,2.204
MET-6ED97CFE-C,TWR-0245,2024-03-30T07:37:00,40.31,157.32,1.161,11.02,-70,883,91.9,0.623
MET-F042F990-8,TWR-0245,2024-04-25T14:13:00,27.49,270.66,0.483,1.26,-69,799,91.3,1.548
MET-51C15F12-1,TWR-0245,2024-05-10T05:47:00,12.52,358.83,1.021,1.97,-63,115,37.9,3.240
MET-710C8768-3,TWR-0245,2024-05-20T01:37:00,29.68,191.60,0.249,2.09,-42,566,39.1,1.400
MET-815477A8-3,TWR-0245,2024-07-13T07:56:00,14.53,237.15,1.277,9.76,-58,838,35.4,2.954
MET-F8325D66-0,TWR-0245,2024-07-19T00:29:00,31.70,165.68,0.275,10.15,-44,1885,50.2,2.852
MET-63E62D3B-F,TWR-0245,2024-07-31T09:12:00,26.01,464.64,0.592,9.38,-47,520,73.2,1.827
MET-7BDC659D-1,TWR-0245,2024-08-26T15:04:00,38.93,410.63,0.198,8.32,-63,350,52.5,1.390
MET-C926D899-C,TWR-0245,2024-09-08T07:21:00,29.56,268.81,1.241,5.89,-47,1504,30.3,1.982
MET-4AC86CCF-5,TWR-0245,2024-11-01T19:57:00,40.80,444.97,1.392,9.76,-69,633,57.4,3.098
MET-A2E1B3CE-A,TWR-0245,2024-11-20T04:14:00,46.65,360.30,1.473,3.38,-66,1952,54.5,0.300
MET-3C804CBD-0,TWR-0245,2024-11-22T00:13:00,15.31,397.48,0.418,1.14,-70,1077,63.8,2.281
MET-E83E1902-2,TWR-0245,2024-11-28T21:33:00,17.44,190.02,1.445,12.13,-46,1950,87.3,2.274
MET-4111DBF3-9,TWR-0245,2024-12-16T23:05:00,46.12,432.04,1.411,8.65,-56,58,21.1,4.545
MET-6135326B-F,TWR-0246,2024-02-12T21:08:00,42.15,436.63,0.386,9.00,-49,783,44.5,3.920
MET-6D743972-5,TWR-0246,2024-02-19T13:51:00,48.80,476.63,0.522,5.90,-51,196,50.8,2.843
MET-8607123E-D,TWR-0246,2024-04-08T05:58:00,26.92,180.50,0.517,3.83,-45,1363,65.0,4.410
MET-C9F6DF3E-3,TWR-0246,2024-05-25T06:21:00,31.54,430.53,0.088,4.77,-41,490,74.9,1.590
MET-5E08D5DF-3,TWR-0246,2024-06-03T20:19:00,32.63,421.76,0.864,2.00,-41,1816,23.3,3.347
MET-90EE9736-2,TWR-0246,2024-06-08T00:18:00,31.93,295.29,0.260,5.79,-61,586,50.3,4.854
MET-28C2CAF3-D,TWR-0246,2024-06-18T05:27:00,12.64,380.62,1.481,1.95,-47,1489,43.3,0.105
MET-87D3778C-7,TWR-0246,2024-06-29T08:07:00,36.28,322.32,0.387,2.72,-42,880,61.9,1.612
MET-0618DE85-A,TWR-0246,2024-07-05T03:33:00,10.22,346.93,0.274,10.41,-52,127,56.1,1.536
MET-2AC5FC31-6,TWR-0246,2024-08-03T18:40:00,38.09,173.69,0.646,9.97,-65,1208,73.8,2.182
MET-195D71B0-E,TWR-0246,2024-08-04T03:30:00,32.86,300.49,1.441,3.85,-43,1952,51.1,2.800
MET-7920268A-6,TWR-0246,2024-08-06T07:50:00,43.56,232.62,0.548,3.44,-59,1786,84.3,0.507
MET-0F42D34E-D,TWR-0246,2024-08-24T05:43:00,15.98,185.92,0.478,6.10,-58,1749,39.3,4.514
MET-2D178150-2,TWR-0246,2024-09-26T09:53:00,18.70,153.51,0.353,12.98,-49,1896,80.1,0.782
MET-F302FF7C-F,TWR-0246,2024-10-11T10:54:00,12.92,361.30,1.324,10.37,-70,1150,91.0,0.450
MET-8A9B8C78-6,TWR-0246,2024-10-13T16:27:00,13.57,256.78,1.496,5.25,-64,248,66.9,3.396
MET-C88127B9-9,TWR-0246,2024-10-22T19:27:00,26.68,387.58,0.939,7.49,-52,830,46.8,2.357
MET-6F968B7D-D,TWR-0246,2024-11-18T17:38:00,24.91,270.85,0.256,8.27,-41,673,83.9,4.227
