EQUIPMENT_ID,TOWER_ID,EQUIPMENT_TYPE,PART_ID,MANUFACTURER,MODEL,SERIAL_NUMBER,INSTALL_DATE,FIRMWARE_VERSION,STATUS
EQP-01191,TWR-0150,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,5F0AF8A9-8AEB-848,2023-05-19,v1.2.7,WARNING
EQP-01192,TWR-0150,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,CE3DA7C2-B9E9-525,2023-04-22,v1.3.0,WARNING
EQP-01193,TWR-0151,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,8EC1842D-DF66-777,2022-06-25,v3.0.0,OPERATIONAL
EQP-01194,TWR-0151,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,06A738F4-654A-374,2023-07-21,v2.1.3,WARNING
EQP-01195,TWR-0151,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,0A16D5B5-EFE6-317,2023-07-07,v2.1.3,OPERATIONAL
EQP-01196,TWR-0151,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,D8BEC536-9D42-315,2023-06-26,v1.1.0-OUTDATED,OPERATIONAL
EQP-01197,TWR-0151,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,364F8B80-4D8B-760,2023-05-27,v1.0.4,WARNING
EQP-01198,TWR-0151,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,93324AE7-9DA4-280,2023-08-04,v1.1.0-OUTDATED,WARNING
EQP-01199,TWR-0152,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,439A40C6-A259-123,2022-10-16,v1.0.4,OPERATIONAL
EQP-01200,TWR-0152,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,BC5108B9-6030-461,2022-10-08,v1.0.4,OPERATIONAL
EQP-01201,TWR-0152,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,195F61BB-EB5A-797,2023-04-16,v2.4.0,WARNING
EQP-01202,TWR-0152,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,CFC87DD4-0C3F-036,2024-04-09,v1.3.0,OPERATIONAL
EQP-01203,TWR-0152,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,A40D11CA-25AA-361,2023-01-11,v1.0.4,OPERATIONAL
EQP-01204,TWR-0152,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,10F3E0F6-CD5B-333,2023-12-20,v1.5.8-OUTDATED,FAILING
EQP-01205,TWR-0153,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,FCB51828-D1E9-046,2023-10-19,v2.1.3,OPERATIONAL
EQP-01206,TWR-0153,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,098B616C-F35E-312,2022-08-12,v2.0.2-OUTDATED,OPERATIONAL
EQP-01207,TWR-0153,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,D79794B5-8209-138,2024-04-11,v2.4.0,OPERATIONAL
EQP-01208,TWR-0153,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,F5483D17-3D27-832,2023-02-06,v1.3.0,OPERATIONAL
EQP-01209,TWR-0153,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,2291596D-B2DE-202,2022-11-23,v1.0.4,OPERATIONAL
EQP-01210,TWR-0154,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,667EAE58-1492-959,2022-09-05,v2.0.1,OPERATIONAL
EQP-01211,TWR-0154,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,2C153BD3-67B5-522,2023-04-04,v2.0.2-OUTDATED,WARNING
EQP-01212,TWR-0154,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,099F8E5B-E29E-555,2024-03-24,v1.2.7,WARNING
EQP-01213,TWR-0154,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,6EA7324C-7675-806,2022-12-23,v1.5.8-OUTDATED,WARNING
EQP-01214,TWR-0154,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,78A51B8A-88F0-092,2024-05-03,v1.0.4,WARNING
EQP-01215,TWR-0154,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,E687F7C5-6A60-172,2024-03-06,v1.2.7,WARNING
EQP-01216,TWR-0155,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,51FF7AC1-4885-001,2024-05-18,v2.1.3,OPERATIONAL
EQP-01217,TWR-0155,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,9C6876AF-CA08-954,2022-12-29,v3.0.0,OPERATIONAL
EQP-01218,TWR-0155,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,853B599D-F809-883,2023-03-11,v2.4.0,OPERATIONAL
EQP-01219,TWR-0155,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,9C767D75-9BEE-782,2023-12-02,v2.4.0,OPERATIONAL
EQP-01220,TWR-0155,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,759B8300-6CCC-708,2022-01-21,v2.1.3,WARNING
EQP-01221,TWR-0155,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,EFD73E2C-FE8D-830,2024-06-06,v2.0.2-OUTDATED,WARNING
EQP-01222,TWR-0156,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,5AD3365C-E25E-594,2022-07-07,v2.1.3,OPERATIONAL
EQP-01223,TWR-0156,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,9E579D9F-C67B-070,2022-07-26,v1.0.4,OPERATIONAL
EQP-01224,TWR-0156,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,3CDD1440-46E2-859,2024-01-16,v2.0.2-OUTDATED,WARNING
EQP-01225,TWR-0156,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,247FCF5E-F924-128,2024-01-06,v1.1.0-OUTDATED,OPERATIONAL
EQP-01226,TWR-0156,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,5B4FC670-2FDD-642,2022-07-21,v2.4.0,OPERATIONAL
EQP-01227,TWR-0156,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,1B5008D5-F6B3-606,2022-09-08,v2.1.3,WARNING
EQP-01228,TWR-0156,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,C7035749-FB4A-965,2022-08-09,v1.3.0,OPERATIONAL
EQP-01229,TWR-0156,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,30DD6DAF-EF6A-167,2024-03-25,v1.5.8-OUTDATED,WARNING
EQP-01230,TWR-0156,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,579CBFBC-96E6-619,2022-09-23,v1.1.0-OUTDATED,OPERATIONAL
EQP-01231,TWR-0157,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,754DCB13-3BE6-329,2023-05-24,v2.0.2-OUTDATED,OPERATIONAL
EQP-01232,TWR-0157,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,F548EB8B-0C16-349,2023-09-22,v2.4.0,OPERATIONAL
EQP-01233,TWR-0157,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,33E7B99A-AEC4-169,2024-02-10,v1.3.0,OPERATIONAL
EQP-01234,TWR-0157,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,54188DBB-8DFD-347,2022-09-09,v2.4.0,OPERATIONAL
EQP-01235,TWR-0157,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,0FBEC620-C46D-480,2024-05-16,v1.2.7,OPERATIONAL
EQP-01236,TWR-0157,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,8D2620F8-5631-912,2022-04-07,v2.4.0,OPERATIONAL
EQP-01237,TWR-0158,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,62E36C96-9649-364,2024-05-24,v3.0.0,WARNING
EQP-01238,TWR-0158,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,7C3A8B7B-0BC7-034,2023-06-01,v2.0.2-OUTDATED,FAILING
EQP-01239,TWR-0158,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,C716F485-B669-571,2023-04-01,v3.0.0,WARNING
EQP-01240,TWR-0158,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,41B596DB-65B0-057,2022-03-18,v2.4.0,OPERATIONAL
EQP-01241,TWR-0158,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,57435749-6EFA-554,2022-01-29,v1.1.0-OUTDATED,WARNING
EQP-01242,TWR-0158,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,964C04CE-88F1-480,2022-08-09,v1.3.0,WARNING
EQP-01243,TWR-0158,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,7E9F8D25-4C83-172,2022-12-17,v1.0.4,OPERATIONAL
EQP-01244,TWR-0158,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,2BDF3787-7316-092,2022-02-27,v2.4.0,WARNING
EQP-01245,TWR-0159,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,8D80DA44-E724-264,2022-12-31,v1.0.4,WARNING
EQP-01246,TWR-0159,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,585A7FD5-095E-405,2022-09-22,v1.0.4,WARNING
EQP-01247,TWR-0159,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,5D1F3D89-3BA7-457,2023-06-29,v2.0.1,OPERATIONAL
EQP-01248,TWR-0159,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,7F04DC58-02FA-038,2023-12-23,v3.0.0,WARNING
EQP-01249,TWR-0159,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,69DD254E-CA0C-560,2022-09-06,v2.0.2-OUTDATED,WARNING
EQP-01250,TWR-0159,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,774EE0E6-CC9B-680,2024-02-15,v1.0.4,WARNING
EQP-01251,TWR-0159,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,6BFF2789-AD8B-898,2022-04-03,v1.1.0-OUTDATED,FAILING
EQP-01252,TWR-0159,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,A5E89C38-CC3D-162,2022-08-30,v1.5.8-OUTDATED,FAILING
EQP-01253,TWR-0159,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,D988F347-D8BD-891,2023-02-24,v2.1.3,WARNING
EQP-01254,TWR-0159,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,7117BD69-D52E-545,2022-05-22,v1.5.8-OUTDATED,FAILING
EQP-01255,TWR-0160,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,4536DBED-402C-339,2023-10-19,v2.0.1,OPERATIONAL
EQP-01256,TWR-0160,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,7E8E4C83-352E-212,2023-06-29,v2.0.1,OPERATIONAL
EQP-01257,TWR-0160,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,98AEFD7B-2E31-827,2023-11-22,v1.1.0-OUTDATED,OPERATIONAL
EQP-01258,TWR-0160,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,2F10F33C-98F1-924,2022-09-02,v2.4.0,WARNING
EQP-01259,TWR-0160,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,95458E1A-DBF0-362,2023-01-25,v2.1.3,WARNING
EQP-01260,TWR-0160,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,854D3F06-9FC0-747,2022-10-24,v1.5.8-OUTDATED,WARNING
EQP-01261,TWR-0160,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,DC35DE93-6C93-285,2022-06-29,v2.0.2-OUTDATED,WARNING
EQP-01262,TWR-0160,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,778FA95A-F050-203,2022-03-02,v2.4.0,OPERATIONAL
EQP-01263,TWR-0160,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,9DF3B559-A916-285,2022-01-04,v3.0.0,OPERATIONAL
EQP-01264,TWR-0160,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,071B03FB-800E-798,2024-05-15,v2.1.3,OPERATIONAL
EQP-01265,TWR-0160,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,C0C7B6BD-F849-499,2022-07-04,v2.4.0,WARNING
EQP-01266,TWR-0160,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,B16BE9FD-3D5A-200,2023-05-06,v1.0.4,OPERATIONAL
EQP-01267,TWR-0161,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,AEFC8E1F-36EB-848,2023-09-19,v2.0.2-OUTDATED,OPERATIONAL
EQP-01268,TWR-0161,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,92FAA6F7-32BB-205,2023-09-28,v1.5.8-OUTDATED,OPERATIONAL
EQP-01269,TWR-0161,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,F8F26851-7535-417,2024-03-15,v2.4.0,OPERATIONAL
EQP-01270,TWR-0161,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,76694D66-1E72-171,2022-11-29,v1.0.4,OPERATIONAL
EQP-01271,TWR-0161,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,C1187FCA-5A94-370,2024-04-28,v3.0.0,OPERATIONAL
EQP-01272,TWR-0161,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,87C43FC6-F5A0-696,2022-06-12,v2.0.2-OUTDATED,OPERATIONAL
EQP-01273,TWR-0161,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,3C37EF71-495B-991,2023-07-20,v3.0.0,OPERATIONAL
EQP-01274,TWR-0161,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,9829EBCD-65F7-732,2023-08-03,v1.2.7,OPERATIONAL
EQP-01275,TWR-0161,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,1552CFF3-7319-858,2022-03-12,v2.4.0,OPERATIONAL
EQP-01276,TWR-0161,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,A0D16166-8DF5-922,2023-01-25,v1.5.8-OUTDATED,OPERATIONAL
EQP-01277,TWR-0161,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,19B49626-65E6-625,2022-01-11,v2.4.0,OPERATIONAL
EQP-01278,TWR-0161,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,5EEF0D40-1C99-881,2022-03-27,v2.0.2-OUTDATED,OPERATIONAL
EQP-01279,TWR-0161,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,1E9C828F-1257-628,2022-05-25,v1.2.7,OPERATIONAL
EQP-01280,TWR-0161,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,E23F6964-8C0E-184,2024-04-15,v2.1.3,OPERATIONAL
EQP-01281,TWR-0162,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,FEAEDAE5-DEA1-213,2022-06-03,v2.1.3,OPERATIONAL
EQP-01282,TWR-0162,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,86D4292E-17F8-807,2023-01-21,v1.5.8-OUTDATED,OPERATIONAL
EQP-01283,TWR-0162,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,CB81F05A-C866-974,2022-11-01,v2.4.0,OPERATIONAL
EQP-01284,TWR-0163,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,D0AAA6B7-9EAB-967,2022-07-19,v2.0.2-OUTDATED,FAILING
EQP-01285,TWR-0163,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,9AB2C36B-42A4-825,2024-03-29,v2.0.1,WARNING
EQP-01286,TWR-0163,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,5B3E3EC5-DAA6-233,2023-09-28,v2.1.3,OPERATIONAL
EQP-01287,TWR-0163,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,052001FC-F1F9-793,2024-02-21,v2.0.2-OUTDATED,FAILING
EQP-01288,TWR-0163,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,4BA6732E-B9B6-249,2024-05-08,v2.0.2-OUTDATED,WARNING
EQP-01289,TWR-0163,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,F3C7B171-D64B-953,2022-11-05,v2.4.0,OPERATIONAL
EQP-01290,TWR-0163,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,BB7C2E60-FCD2-749,2023-09-29,v2.4.0,WARNING
EQP-01291,TWR-0163,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,E5EB43EA-12D2-218,2023-07-14,v1.5.8-OUTDATED,WARNING
EQP-01292,TWR-0163,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,D5AB9A39-0BCC-029,2024-04-10,v2.4.0,WARNING
EQP-01293,TWR-0164,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,61896B83-9414-904,2023-06-06,v2.0.2-OUTDATED,OPERATIONAL
EQP-01294,TWR-0164,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,55DAC9FA-640C-931,2023-08-28,v2.1.3,OPERATIONAL
EQP-01295,TWR-0164,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,72A394DE-35E0-516,2022-05-10,v2.0.2-OUTDATED,OPERATIONAL
EQP-01296,TWR-0164,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,60260C97-7DD0-684,2023-03-04,v2.0.1,WARNING
EQP-01297,TWR-0164,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,CCBA3DB4-385A-406,2022-06-03,v2.1.3,OPERATIONAL
EQP-01298,TWR-0164,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,6DD4C1FC-0B7E-239,2024-03-23,v1.3.0,OPERATIONAL
EQP-01299,TWR-0164,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,D46A3F33-870E-239,2022-04-04,v1.5.8-OUTDATED,WARNING
EQP-01300,TWR-0164,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,8E07EE29-DAAC-452,2022-03-03,v1.5.8-OUTDATED,OPERATIONAL
EQP-01301,TWR-0165,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,AADE5F0F-2AAA-989,2023-05-19,v1.3.0,FAILING
EQP-01302,TWR-0165,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,294960A1-59E5-298,2022-10-02,v2.0.2-OUTDATED,FAILING
EQP-01303,TWR-0165,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,938C1F8A-9FAE-285,2022-07-18,v2.0.1,OPERATIONAL
EQP-01304,TWR-0165,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,A21341B9-34EE-123,2023-07-13,v2.0.2-OUTDATED,WARNING
EQP-01305,TWR-0165,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,559F9FDC-CC4F-917,2023-07-02,v1.3.0,WARNING
EQP-01306,TWR-0165,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,BE21F8B8-8041-431,2022-01-20,v1.2.7,OPERATIONAL
EQP-01307,TWR-0165,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,C4B006CD-89BA-740,2022-01-29,v2.4.0,OPERATIONAL
EQP-01308,TWR-0165,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,6D72A488-BEBF-018,2023-12-15,v1.3.0,WARNING
EQP-01309,TWR-0165,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,6B180A32-14FF-080,2024-06-11,v1.2.7,OPERATIONAL
EQP-01310,TWR-0166,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,95F32327-235A-857,2022-03-10,v3.0.0,WARNING
EQP-01311,TWR-0166,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,A1F4DC55-577A-463,2023-12-20,v3.0.0,OPERATIONAL
EQP-01312,TWR-0166,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,745B244A-27AE-437,2024-06-13,v2.0.1,OPERATIONAL
EQP-01313,TWR-0166,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,9C3E421A-A3E4-609,2023-04-22,v1.2.7,OPERATIONAL
EQP-01314,TWR-0166,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,9BEBED58-3EFE-741,2024-02-13,v2.1.3,WARNING
EQP-01315,TWR-0166,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,C3486BBF-C055-632,2022-11-08,v2.0.2-OUTDATED,WARNING
EQP-01316,TWR-0166,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,F47D5055-9B86-502,2022-05-12,v3.0.0,WARNING
EQP-01317,TWR-0166,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,29D80F5B-EF12-644,2023-11-25,v3.0.0,OPERATIONAL
EQP-01318,TWR-0167,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,D82BA7A3-C0DD-686,2024-01-13,v2.0.2-OUTDATED,OPERATIONAL
EQP-01319,TWR-0167,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,E28AFB98-256E-860,2023-08-09,v1.3.0,WARNING
EQP-01320,TWR-0167,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,1B7A6B32-3E14-342,2024-02-02,v2.0.2-OUTDATED,OPERATIONAL
EQP-01321,TWR-0167,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,5EFA59A1-D6D9-859,2022-03-16,v2.4.0,OPERATIONAL
EQP-01322,TWR-0167,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,01DFF545-D48A-361,2023-03-07,v1.0.4,WARNING
EQP-01323,TWR-0167,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,AC3820A7-40FD-934,2022-04-14,v2.0.1,WARNING
EQP-01324,TWR-0168,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,0317A368-579F-309,2022-03-22,v1.3.0,OPERATIONAL
EQP-01325,TWR-0168,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,D97BF2DA-9D4C-569,2024-05-01,v2.0.1,OPERATIONAL
EQP-01326,TWR-0168,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,7B766ED3-D91C-162,2024-03-05,v1.0.4,OPERATIONAL
EQP-01327,TWR-0168,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,7E71CB43-DC4B-240,2022-06-15,v1.0.4,OPERATIONAL
EQP-01328,TWR-0168,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,ADE728AF-1A89-092,2022-01-16,v2.1.3,OPERATIONAL
EQP-01329,TWR-0168,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,9390C575-68AB-989,2022-06-13,v1.3.0,OPERATIONAL
EQP-01330,TWR-0168,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,D94EB22A-B0A8-968,2023-11-07,v1.2.7,OPERATIONAL
EQP-01331,TWR-0169,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,E0C58ED3-3BE9-054,2022-05-30,v3.0.0,OPERATIONAL
EQP-01332,TWR-0169,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,BBE861CF-075B-762,2022-07-18,v1.3.0,OPERATIONAL
EQP-01333,TWR-0169,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,F2CB2A44-1BC8-775,2022-11-14,v2.4.0,OPERATIONAL
EQP-01334,TWR-0169,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,9C6928DC-489F-828,2024-01-16,v1.3.0,OPERATIONAL
EQP-01335,TWR-0169,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,C5676FEE-9324-650,2022-11-28,v1.0.4,OPERATIONAL
EQP-01336,TWR-0169,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,AE5E8C04-EE90-059,2023-01-21,v2.1.3,OPERATIONAL
EQP-01337,TWR-0169,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,E6E82853-A3EC-781,2022-03-11,v1.0.4,WARNING
EQP-01338,TWR-0169,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,F7B3C5B4-EB77-000,2022-09-30,v1.0.4,OPERATIONAL
EQP-01339,TWR-0169,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,CDF14C53-4ED0-839,2023-05-23,v3.0.0,OPERATIONAL
EQP-01340,TWR-0170,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,D9B9BD81-167D-033,2024-03-20,v1.0.4,OPERATIONAL
EQP-01341,TWR-0170,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,07680C2C-9EFD-451,2023-01-13,v1.0.4,OPERATIONAL
EQP-01342,TWR-0170,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,AAC7712D-F950-043,2023-09-09,v2.1.3,OPERATIONAL
EQP-01343,TWR-0170,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,A431A95B-D840-794,2023-06-10,v2.4.0,OPERATIONAL
EQP-01344,TWR-0170,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,50DE749D-9031-410,2023-02-16,v1.2.7,OPERATIONAL
EQP-01345,TWR-0170,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,8C1F4835-D079-569,2022-12-13,v1.5.8-OUTDATED,OPERATIONAL
EQP-01346,TWR-0171,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,6E375CCD-1167-062,2024-03-25,v3.0.0,OPERATIONAL
EQP-01347,TWR-0171,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,E6C9AD13-6E96-028,2023-06-25,v2.4.0,OPERATIONAL
EQP-01348,TWR-0171,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,45F82061-66E5-275,2023-07-15,v2.0.2-OUTDATED,OPERATIONAL
EQP-01349,TWR-0171,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,A012C3F7-E362-845,2023-06-29,v2.1.3,OPERATIONAL
EQP-01350,TWR-0171,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,1BEAC46D-99C9-126,2022-07-13,v2.0.2-OUTDATED,OPERATIONAL
EQP-01351,TWR-0171,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,C3A7934B-24F2-577,2022-05-19,v1.5.8-OUTDATED,OPERATIONAL
EQP-01352,TWR-0171,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,B297B088-34B8-578,2024-05-02,v1.1.0-OUTDATED,OPERATIONAL
EQP-01353,TWR-0171,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,6DF9360B-4EA7-186,2022-04-01,v1.3.0,OPERATIONAL
EQP-01354,TWR-0171,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,AC405C91-11CC-407,2023-09-21,v1.5.8-OUTDATED,OPERATIONAL
EQP-01355,TWR-0171,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,084D7D97-FF75-645,2022-06-06,v1.1.0-OUTDATED,OPERATIONAL
EQP-01356,TWR-0171,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,6DE66D30-11E0-332,2023-07-03,v1.3.0,WARNING
EQP-01357,TWR-0171,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,9DF631E5-E5CA-712,2023-08-18,v1.5.8-OUTDATED,OPERATIONAL
EQP-01358,TWR-0171,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,4106EAA4-7629-363,2023-01-03,v1.5.8-OUTDATED,OPERATIONAL
EQP-01359,TWR-0171,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,90E3AC23-6DA7-848,2023-03-07,v2.1.3,OPERATIONAL
