CDR_ID,CALLER_SUB_ID,CALLEE_SUB_ID,CALL_TYPE,CALL_START_TIME,CALL_DURATION_SECONDS,CALL_STATUS,TOWER_ID,DATA_USED_MB,CALL_QUALITY_SCORE
CDR-D28BB2F4-C,SUB-CON-00544,SUB-CON-00998,SMS,2024-09-29T10:00:00,576,DROPPED,TWR-0084,84.36,4.2
CDR-D290BB31-9,SUB-INF-0012,SUB-CON-00562,VIDEO,2024-04-03T21:21:00,127,COMPLETED,TWR-0006,40.03,2.7
CDR-D2984539-2,SUB-INF-0002,SUB-CON-00808,VOICE,2024-09-10T09:36:00,1150,COMPLETED,TWR-0008,41.71,2.4
CDR-D2AD4CF7-0,SUB-CON-01092,SUB-CON-01023,SMS,2024-02-18T20:00:00,1761,COMPLETED,TWR-0117,36.75,3.2
CDR-D2BB5C44-D,SUB-CON-00652,SUB-CON-00407,VIDEO,2024-06-05T20:00:00,3584,COMPLETED,TWR-0057,46.04,3.3
CDR-D2C284CA-7,SUB-INF-0015,SUB-CON-00603,VOICE,2024-04-05T22:55:00,896,COMPLETED,TWR-0012,49.76,1.9
CDR-D2C4B760-E,SUB-INF-0010,SUB-CON-00486,VOICE,2024-02-26T07:44:00,808,DROPPED,TWR-0007,31.56,3.1
CDR-D2CF2FBA-B,SUB-INF-0014,SUB-CON-00319,VIDEO,2024-09-13T20:05:00,1392,COMPLETED,TWR-0001,31.29,2.1
CDR-D2D66EAA-8,SUB-CON-01076,SUB-CON-00547,VIDEO,2024-10-16T09:00:00,2076,DROPPED,TWR-0019,5.04,4.7
CDR-D2DFAEA2-4,SUB-CON-00521,SUB-CON-01088,VIDEO,2024-05-05T14:00:00,561,DROPPED,TWR-0090,87.88,4.8
CDR-D30B6C17-A,SUB-CON-00012,SUB-CON-00356,VOICE,2024-09-15T21:00:00,2591,DROPPED,TWR-0010,24.69,4.5
CDR-D315D93D-7,SUB-INF-0006,SUB-CON-00518,VOICE,2024-01-01T08:06:00,627,COMPLETED,TWR-0002,23.76,3.1
CDR-D3162DB9-0,SUB-INF-0012,SUB-CON-00397,VOICE,2024-05-31T17:31:00,1193,COMPLETED,TWR-0010,28.5,3.5
CDR-D31EFA52-C,SUB-CON-00227,SUB-CON-00510,VIDEO,2024-02-26T11:00:00,1796,COMPLETED,TWR-0046,81.06,4.0
CDR-D32713C6-E,SUB-CON-00742,SUB-CON-01135,VIDEO,2024-04-01T22:00:00,1885,COMPLETED,TWR-0018,26.22,4.8
CDR-D32D9358-A,SUB-INF-0003,SUB-CON-00709,VOICE,2024-06-02T13:39:00,602,COMPLETED,TWR-0009,28.62,1.6
CDR-D338782E-B,SUB-CON-00932,SUB-CON-00673,SMS,2024-06-20T22:00:00,801,DROPPED,TWR-0076,60.11,4.0
CDR-D3475526-E,SUB-INF-0015,SUB-CON-01038,VOICE,2024-02-02T15:52:00,261,DROPPED,TWR-0011,10.1,1.7
CDR-D34B89EB-8,SUB-CON-00656,SUB-CON-00539,VIDEO,2024-08-26T10:00:00,3132,COMPLETED,TWR-0037,48.95,4.6
CDR-D3527803-3,SUB-CON-00899,SUB-CON-01063,SMS,2024-04-21T20:00:00,1193,COMPLETED,TWR-0003,52.8,4.0
CDR-D374A16B-C,SUB-CON-00382,SUB-CON-00063,SMS,2024-07-14T15:00:00,819,FAILED,TWR-0004,77.04,4.0
CDR-D37F4BE6-0,SUB-CON-00285,SUB-CON-00296,SMS,2024-04-26T09:00:00,3132,DROPPED,TWR-0010,61.01,4.9
CDR-D38EEE0C-3,SUB-CON-01036,SUB-CON-00339,SMS,2024-06-11T14:00:00,950,DROPPED,TWR-0037,33.29,3.2
CDR-D390113C-1,SUB-CON-00983,SUB-ENT-0046,VIDEO,2024-09-16T16:00:00,2717,FAILED,TWR-0037,26.11,4.5
CDR-D3A61223-5,SUB-INF-0002,SUB-CON-01043,VOICE,2024-08-31T10:47:00,553,DROPPED,TWR-0007,10.23,1.9
CDR-D3AB1C3F-B,SUB-INF-0007,SUB-CON-00846,VOICE,2024-01-17T11:34:00,851,COMPLETED,TWR-0003,36.64,1.5
CDR-D3CC60BE-8,SUB-CON-00093,SUB-CON-00819,VIDEO,2024-09-26T13:00:00,660,COMPLETED,TWR-0105,6.52,3.6
CDR-D3DCA7D4-C,SUB-CON-00082,SUB-CON-01076,VIDEO,2024-06-28T18:00:00,442,COMPLETED,TWR-0092,71.94,4.7
CDR-D3EAF226-5,SUB-INF-0009,SUB-CON-00440,VOICE,2024-03-28T08:56:00,687,DROPPED,TWR-0015,42.49,2.8
CDR-D3FCC09F-3,SUB-CON-00847,SUB-CON-00398,VIDEO,2024-05-22T16:00:00,2857,DROPPED,TWR-0008,8.93,3.6
CDR-D40CAC1E-6,SUB-CON-01130,SUB-CON-00205,VIDEO,2024-03-10T19:00:00,3440,COMPLETED,TWR-0106,37.46,4.1
CDR-D42111B7-8,SUB-INF-0012,SUB-CON-00636,VOICE,2024-01-03T22:20:00,1046,COMPLETED,TWR-0013,39.79,2.1
CDR-D42161DA-5,SUB-INF-0008,SUB-CON-00768,VOICE,2024-06-13T13:02:00,150,COMPLETED,TWR-0005,0.51,2.4
CDR-D4292211-F,SUB-CON-00803,SUB-CON-00218,VIDEO,2024-05-01T09:00:00,3558,COMPLETED,TWR-0061,0.41,3.2
CDR-D42EBD39-4,SUB-INF-0006,SUB-CON-00682,VOICE,2024-11-25T06:32:00,317,COMPLETED,TWR-0011,31.76,2.5
CDR-D4314919-0,SUB-CON-00492,SUB-CON-00810,VIDEO,2024-06-28T13:00:00,1381,COMPLETED,TWR-0117,57.0,3.1
CDR-D43BAFF3-C,SUB-CON-01115,SUB-CON-00478,SMS,2024-05-30T16:00:00,2632,COMPLETED,TWR-0022,76.53,3.2
CDR-D44A5F1D-D,SUB-CON-00537,SUB-CON-00568,VIDEO,2024-07-21T06:00:00,910,COMPLETED,TWR-0072,91.02,3.5
CDR-D44F6578-C,SUB-INF-0005,SUB-CON-00775,VIDEO,2024-08-28T07:00:00,127,COMPLETED,TWR-0095,51.89,5.0
CDR-D477D223-D,SUB-INF-0011,SUB-CON-00995,VOICE,2024-08-10T14:00:00,331,COMPLETED,TWR-0013,28.87,1.6
CDR-D485D1AB-D,SUB-CON-00271,SUB-CON-01135,VIDEO,2024-04-29T18:00:00,411,DROPPED,TWR-0110,41.16,3.3
CDR-D487A4AC-E,SUB-INF-0015,SUB-CON-00989,VOICE,2024-11-10T14:00:00,1313,COMPLETED,TWR-0013,39.7,3.0
CDR-D4914931-A,SUB-CON-00814,SUB-INF-0002,SMS,2024-02-01T22:00:00,1010,COMPLETED,TWR-0092,46.64,3.6
CDR-D49892F6-B,SUB-INF-0003,SUB-CON-00764,VOICE,2024-08-21T07:40:00,892,COMPLETED,TWR-0011,45.07,2.0
CDR-D49D82B6-0,SUB-CON-00377,SUB-CON-01039,SMS,2024-11-03T10:00:00,2331,COMPLETED,TWR-0044,66.94,4.5
CDR-D49D8B27-1,SUB-CON-00622,SUB-ENT-0048,SMS,2024-05-08T08:00:00,977,DROPPED,TWR-0114,92.16,3.3
CDR-D4A1DC32-8,SUB-INF-0001,SUB-CON-00014,VOICE,2024-07-17T14:15:00,1171,COMPLETED,TWR-0003,8.18,2.2
CDR-D4ADDBBA-4,SUB-CON-00680,SUB-CON-00335,SMS,2024-11-26T21:00:00,1110,COMPLETED,TWR-0043,11.38,4.3
CDR-D4BA35B2-9,SUB-CON-00570,SUB-CON-00190,VOICE,2024-07-31T18:00:00,1536,COMPLETED,TWR-0064,44.96,3.4
CDR-D4C705A9-3,SUB-INF-0002,SUB-CON-00365,VOICE,2024-12-09T11:24:00,361,DROPPED,TWR-0003,16.62,3.0
CDR-D4D31EA4-1,SUB-CON-00371,SUB-CON-00788,VIDEO,2024-09-05T07:00:00,1246,COMPLETED,TWR-0101,44.53,4.9
CDR-D4D608B4-6,SUB-CON-01046,SUB-ENT-0031,SMS,2024-09-03T17:00:00,1380,COMPLETED,TWR-0007,2.52,3.4
CDR-D4D9C926-F,SUB-CON-00295,SUB-CON-00230,VIDEO,2024-12-16T19:00:00,2886,FAILED,TWR-0080,27.83,4.1
CDR-D4F86557-8,SUB-CON-00498,SUB-CON-00734,VIDEO,2024-02-11T19:00:00,2642,COMPLETED,TWR-0012,61.03,3.8
CDR-D509BB73-9,SUB-INF-0002,SUB-CON-01120,VOICE,2024-09-15T11:07:00,1205,DROPPED,TWR-0007,15.93,2.4
CDR-D51A5332-4,SUB-CON-00736,SUB-CON-00338,SMS,2024-08-26T17:00:00,3088,COMPLETED,TWR-0067,6.98,3.1
CDR-D51B62B3-4,SUB-CON-00533,SUB-CON-00673,VOICE,2024-08-29T10:00:00,2161,COMPLETED,TWR-0020,28.81,3.2
CDR-D522A7C5-3,SUB-CON-00379,SUB-CON-00867,VOICE,2024-08-30T07:00:00,660,COMPLETED,TWR-0074,21.28,4.7
CDR-D54EC6A5-0,SUB-CON-00662,SUB-CON-00394,SMS,2024-09-01T21:00:00,2793,FAILED,TWR-0033,13.96,4.0
CDR-D5541438-3,SUB-INF-0008,SUB-CON-01112,VIDEO,2024-09-26T18:27:00,551,DROPPED,TWR-0001,25.39,3.1
CDR-D57517A6-3,SUB-CON-00773,SUB-CON-00878,VIDEO,2024-10-19T18:00:00,928,FAILED,TWR-0114,96.93,3.6
CDR-D57B07C2-B,SUB-INF-0015,SUB-INF-0011,VOICE,2024-11-02T12:51:00,523,COMPLETED,TWR-0013,39.79,2.6
CDR-D57DE53D-B,SUB-CON-00980,SUB-ENT-0047,VIDEO,2024-07-30T08:00:00,2366,FAILED,TWR-0005,48.14,3.5
CDR-D58CE487-5,SUB-INF-0002,SUB-CON-00965,VOICE,2024-04-26T07:28:00,1176,COMPLETED,TWR-0015,45.15,1.9
CDR-D58E152D-C,SUB-CON-00795,SUB-CON-00865,SMS,2024-09-04T08:00:00,3404,COMPLETED,TWR-0015,73.41,3.9
CDR-D5932F73-4,SUB-CON-00488,SUB-CON-00315,VOICE,2024-04-27T20:00:00,1387,COMPLETED,TWR-0089,25.81,4.7
CDR-D59CBAB6-E,SUB-ENT-0019,SUB-CON-00372,VOICE,2024-07-30T18:00:00,3521,FAILED,TWR-0055,66.78,3.1
CDR-D5A1A859-9,SUB-CON-00962,SUB-CON-00172,VIDEO,2024-07-22T19:00:00,2302,COMPLETED,TWR-0029,89.33,3.5
CDR-D5A38C5E-D,SUB-INF-0011,SUB-CON-00727,VOICE,2024-08-18T22:48:00,1406,COMPLETED,TWR-0006,20.83,3.5
CDR-D5A46119-0,SUB-CON-00353,SUB-CON-01000,SMS,2024-11-22T06:00:00,56,COMPLETED,TWR-0081,23.9,3.2
CDR-D5A8F2BC-9,SUB-CON-00439,SUB-CON-00972,VIDEO,2024-04-10T12:00:00,1832,DROPPED,TWR-0071,51.24,4.1
CDR-D5ADE9FD-7,SUB-CON-00700,SUB-CON-00461,VIDEO,2024-03-11T10:00:00,846,COMPLETED,TWR-0096,47.75,4.0
CDR-D5C4B7AF-E,SUB-CON-00263,SUB-CON-00866,VIDEO,2024-12-08T17:00:00,2621,COMPLETED,TWR-0068,14.94,4.1
CDR-D5DC3956-9,SUB-INF-0007,SUB-CON-00913,VOICE,2024-05-29T06:47:00,1317,COMPLETED,TWR-0004,44.77,2.5
CDR-D5E867A3-C,SUB-INF-0008,SUB-CON-01023,VOICE,2024-10-30T16:17:00,1157,DROPPED,TWR-0008,10.61,2.0
CDR-D5F67432-1,SUB-INF-0005,SUB-CON-00028,VIDEO,2024-01-10T10:24:00,593,DROPPED,TWR-0004,5.89,3.5
CDR-D5F72B51-6,SUB-CON-00052,SUB-CON-00921,SMS,2024-09-01T11:00:00,2487,COMPLETED,TWR-0047,18.64,4.8
CDR-D5F7C5AE-E,SUB-CON-00384,SUB-CON-01135,VOICE,2024-12-04T11:00:00,3554,COMPLETED,TWR-0033,31.88,4.9
CDR-D601F36B-9,SUB-CON-00656,SUB-CON-00839,VOICE,2024-07-30T17:00:00,2086,COMPLETED,TWR-0018,70.31,4.6
CDR-D60ABBBE-2,SUB-CON-00733,SUB-CON-00622,VIDEO,2024-01-13T13:00:00,1283,COMPLETED,TWR-0007,9.59,4.4
CDR-D6123ECD-1,SUB-CON-00561,SUB-CON-00519,SMS,2024-10-29T12:00:00,1915,COMPLETED,TWR-0030,5.24,3.6
CDR-D63B1DCD-9,SUB-CON-00261,SUB-CON-00823,VIDEO,2024-04-12T20:00:00,2974,COMPLETED,TWR-0051,51.24,3.2
CDR-D6759C5E-5,SUB-INF-0005,SUB-CON-00138,VOICE,2024-01-20T10:36:00,708,DROPPED,TWR-0006,46.09,2.8
CDR-D67AF5B3-4,SUB-CON-00305,SUB-CON-00701,VIDEO,2024-01-06T09:00:00,3488,FAILED,TWR-0062,81.0,3.2
CDR-D67F423A-6,SUB-CON-00141,SUB-CON-00228,SMS,2024-11-25T20:00:00,2535,COMPLETED,TWR-0044,19.11,4.3
CDR-D68D746B-0,SUB-CON-00611,SUB-CON-00449,VIDEO,2024-11-22T07:00:00,2704,COMPLETED,TWR-0093,29.46,3.7
CDR-D6A70990-B,SUB-CON-00042,SUB-CON-00092,VIDEO,2024-12-02T14:00:00,63,DROPPED,TWR-0071,7.17,4.8
CDR-D6BA70D7-A,SUB-INF-0006,SUB-CON-00232,VIDEO,2024-02-21T21:08:00,318,COMPLETED,TWR-0008,20.38,1.9
CDR-D6C8460F-4,SUB-CON-00033,SUB-CON-00666,VOICE,2024-11-21T11:00:00,191,COMPLETED,TWR-0009,14.4,4.7
CDR-D6CDEB2D-D,SUB-INF-0001,SUB-CON-00796,VOICE,2024-09-01T17:48:00,540,DROPPED,TWR-0001,8.68,2.8
CDR-D6D8CD81-4,SUB-INF-0010,SUB-CON-00353,VOICE,2024-05-15T20:59:00,1056,DROPPED,TWR-0014,37.22,3.2
CDR-D70E9627-9,SUB-CON-00823,SUB-CON-00976,VOICE,2024-08-11T11:00:00,1814,FAILED,TWR-0048,69.63,3.9
CDR-D713A43A-D,SUB-ENT-0019,SUB-CON-00920,VIDEO,2024-04-18T22:00:00,3383,FAILED,TWR-0085,6.12,4.6
CDR-D71E3E81-9,SUB-INF-0003,SUB-CON-00418,VIDEO,2024-06-02T20:11:00,872,COMPLETED,TWR-0010,38.02,3.3
CDR-D72CAD7A-C,SUB-CON-01119,SUB-CON-00706,VIDEO,2024-11-16T13:00:00,753,COMPLETED,TWR-0039,55.49,3.2
CDR-D72F1825-5,SUB-INF-0006,SUB-CON-01071,VOICE,2024-08-24T06:18:00,1039,DROPPED,TWR-0010,23.18,3.3
CDR-D72F7093-A,SUB-INF-0015,SUB-ENT-0048,VOICE,2024-03-09T10:28:00,1619,COMPLETED,TWR-0005,22.35,3.2
CDR-D73A0E2D-0,SUB-INF-0004,SUB-CON-00544,VOICE,2024-07-01T18:56:00,873,DROPPED,TWR-0002,14.14,2.4
CDR-D73A2D0B-1,SUB-CON-00452,SUB-CON-01106,VIDEO,2024-02-18T20:00:00,2848,FAILED,TWR-0089,2.92,3.0
CDR-D73E92FF-E,SUB-CON-01053,SUB-CON-00538,VIDEO,2024-07-13T09:00:00,744,FAILED,TWR-0013,36.48,3.2
CDR-D74D515F-1,SUB-CON-00939,SUB-CON-01032,SMS,2024-09-07T12:00:00,2099,COMPLETED,TWR-0072,77.47,3.2
CDR-D75F36EF-3,SUB-ENT-0047,SUB-CON-00839,VIDEO,2024-01-06T17:00:00,1501,DROPPED,TWR-0002,36.42,4.9
CDR-D769E4C7-1,SUB-CON-00582,SUB-CON-00107,VOICE,2024-06-25T19:00:00,2926,FAILED,TWR-0027,99.92,4.2
CDR-D76C1EDE-4,SUB-CON-00381,SUB-CON-00145,VIDEO,2024-07-02T18:00:00,3148,COMPLETED,TWR-0114,96.46,3.6
CDR-D76CE100-0,SUB-CON-00366,SUB-CON-00492,VIDEO,2024-01-29T18:00:00,3431,DROPPED,TWR-0104,32.97,3.2
CDR-D7702E6E-E,SUB-CON-00940,SUB-CON-00372,SMS,2024-03-17T13:00:00,647,COMPLETED,TWR-0111,88.36,4.4
CDR-D77BC91F-C,SUB-CON-00457,SUB-CON-00476,SMS,2024-01-15T18:00:00,356,COMPLETED,TWR-0074,62.95,4.4
CDR-D7846825-0,SUB-CON-00781,SUB-CON-00050,VIDEO,2024-03-07T07:00:00,2045,COMPLETED,TWR-0058,24.65,3.5
CDR-D78BF4DF-D,SUB-INF-0014,SUB-CON-00766,VIDEO,2024-11-09T18:29:00,503,COMPLETED,TWR-0008,9.08,1.6
CDR-D79B788E-6,SUB-CON-00340,SUB-CON-00181,SMS,2024-09-11T20:00:00,3134,COMPLETED,TWR-0091,90.07,3.3
CDR-D7B2A172-7,SUB-INF-0005,SUB-CON-00984,VIDEO,2024-01-14T12:59:00,692,COMPLETED,TWR-0003,37.15,2.2
CDR-D7BCB8D2-5,SUB-CON-00991,SUB-CON-00589,VOICE,2024-01-11T16:00:00,3093,COMPLETED,TWR-0120,67.11,4.7
CDR-D7D35684-A,SUB-CON-00394,SUB-CON-00242,SMS,2024-11-11T16:00:00,1707,COMPLETED,TWR-0083,27.53,4.8
CDR-D7E1128A-7,SUB-CON-00369,SUB-CON-00223,VIDEO,2024-06-24T22:00:00,3529,DROPPED,TWR-0083,95.73,4.9
CDR-D7E40D03-E,SUB-INF-0013,SUB-CON-00512,VIDEO,2024-11-19T22:13:00,605,COMPLETED,TWR-0007,31.73,3.4
CDR-D7EAF3B5-B,SUB-CON-00164,SUB-CON-00775,VIDEO,2024-02-14T18:00:00,877,DROPPED,TWR-0104,17.89,4.7
CDR-D800690A-9,SUB-INF-0008,SUB-CON-00542,VOICE,2024-05-22T07:50:00,793,COMPLETED,TWR-0006,36.3,1.8
CDR-D8010E0A-0,SUB-CON-00912,SUB-CON-00919,VOICE,2024-06-03T08:00:00,1387,COMPLETED,TWR-0056,51.97,4.2
CDR-D80C800C-B,SUB-CON-00024,SUB-CON-00885,VIDEO,2024-12-10T14:00:00,366,FAILED,TWR-0112,73.52,3.0
CDR-D810F5C2-E,SUB-INF-0015,SUB-CON-00945,VOICE,2024-12-09T06:51:00,867,COMPLETED,TWR-0011,5.06,1.9
CDR-D81A40B9-5,SUB-INF-0006,SUB-CON-00954,VIDEO,2024-08-21T13:35:00,1759,COMPLETED,TWR-0008,39.67,2.4
CDR-D82772E1-7,SUB-INF-0012,SUB-CON-00645,SMS,2024-07-07T08:00:00,3039,DROPPED,TWR-0001,79.03,4.6
CDR-D82AC958-D,SUB-CON-00398,SUB-CON-01112,VIDEO,2024-02-27T12:00:00,1894,COMPLETED,TWR-0057,92.1,4.7
CDR-D83A7DD5-0,SUB-INF-0001,SUB-CON-00162,VOICE,2024-04-29T14:11:00,1049,COMPLETED,TWR-0006,39.74,1.8
CDR-D84FB1FE-5,SUB-INF-0012,SUB-CON-00056,VOICE,2024-08-22T14:53:00,697,COMPLETED,TWR-0008,1.06,2.8
CDR-D853FF6E-C,SUB-CON-00344,SUB-CON-01117,VIDEO,2024-02-21T19:00:00,1551,DROPPED,TWR-0001,80.66,4.1
CDR-D86605FB-B,SUB-INF-0012,SUB-CON-01122,VOICE,2024-05-26T08:35:00,1308,COMPLETED,TWR-0003,34.48,1.8
CDR-D86F88B6-B,SUB-INF-0013,SUB-CON-00552,VOICE,2024-09-02T14:06:00,502,COMPLETED,TWR-0013,4.42,1.6
CDR-D872C46A-1,SUB-CON-01112,SUB-CON-00839,VOICE,2024-11-18T17:00:00,361,DROPPED,TWR-0041,41.92,3.4
CDR-D87AEDA7-F,SUB-INF-0004,SUB-CON-00464,VOICE,2024-08-27T22:09:00,1625,COMPLETED,TWR-0015,19.07,2.2
CDR-D87D7BF1-7,SUB-CON-01099,SUB-CON-00305,SMS,2024-12-03T21:00:00,1985,COMPLETED,TWR-0097,41.2,4.5
CDR-D8958C16-6,SUB-CON-00658,SUB-CON-00624,VIDEO,2024-07-25T16:00:00,247,COMPLETED,TWR-0115,13.68,4.3
CDR-D89A830F-D,SUB-CON-00350,SUB-CON-00112,SMS,2024-01-13T06:00:00,1988,COMPLETED,TWR-0086,55.73,3.5
CDR-D89C8969-A,SUB-INF-0011,SUB-CON-00974,VOICE,2024-07-19T09:49:00,250,DROPPED,TWR-0010,12.46,2.8
CDR-D8A41A78-9,SUB-CON-00176,SUB-CON-00050,SMS,2024-01-27T06:00:00,1600,COMPLETED,TWR-0070,29.29,3.6
CDR-D8A8EA36-C,SUB-CON-00627,SUB-CON-00967,VOICE,2024-06-03T11:00:00,72,COMPLETED,TWR-0021,64.07,4.0
CDR-D8CB8D78-B,SUB-CON-00191,SUB-CON-00467,VIDEO,2024-11-09T15:00:00,1954,COMPLETED,TWR-0037,51.8,4.2
CDR-D8CDD1EA-0,SUB-INF-0013,SUB-CON-00547,VOICE,2024-02-16T21:27:00,1641,DROPPED,TWR-0011,1.16,1.9
CDR-D8D36103-D,SUB-CON-00459,SUB-CON-00487,VOICE,2024-01-07T21:00:00,2607,COMPLETED,TWR-0074,48.38,4.8
CDR-D8D8467A-9,SUB-CON-00591,SUB-CON-00247,VOICE,2024-07-14T12:00:00,857,COMPLETED,TWR-0006,44.49,4.9
CDR-D8DBF1DA-0,SUB-CON-00930,SUB-CON-00535,SMS,2024-03-12T18:00:00,3343,FAILED,TWR-0070,89.79,3.6
CDR-D8DE0489-4,SUB-CON-00810,SUB-CON-00469,SMS,2024-03-16T17:00:00,2480,DROPPED,TWR-0069,5.26,3.5
CDR-D8E46619-1,SUB-CON-00833,SUB-CON-00776,VOICE,2024-05-07T12:00:00,2567,COMPLETED,TWR-0001,99.87,4.5
CDR-D8EBB11D-0,SUB-CON-01064,SUB-CON-00447,SMS,2024-07-20T16:00:00,167,COMPLETED,TWR-0102,11.45,4.4
CDR-D8ED0566-B,SUB-CON-00379,SUB-CON-00372,SMS,2024-10-17T09:00:00,613,COMPLETED,TWR-0098,13.01,4.0
CDR-D8F18FCA-8,SUB-INF-0002,SUB-CON-01111,VOICE,2024-02-16T11:52:00,666,COMPLETED,TWR-0011,37.49,1.7
CDR-D8F73F60-C,SUB-CON-00694,SUB-CON-00085,VOICE,2024-01-10T21:00:00,1166,DROPPED,TWR-0103,97.46,3.7
CDR-D8FC4D39-D,SUB-CON-00963,SUB-CON-00354,VOICE,2024-08-05T22:00:00,1739,DROPPED,TWR-0021,19.9,3.8
CDR-D903BAEB-B,SUB-CON-00439,SUB-CON-01075,VIDEO,2024-01-28T07:00:00,1563,DROPPED,TWR-0053,33.08,4.9
CDR-D92D0E72-8,SUB-CON-00914,SUB-CON-00762,VOICE,2024-04-30T13:00:00,3202,FAILED,TWR-0089,97.77,4.2
CDR-D92EC689-3,SUB-CON-00866,SUB-CON-00539,VIDEO,2024-10-12T11:00:00,1440,COMPLETED,TWR-0111,99.59,4.2
CDR-D92FD620-B,SUB-CON-00026,SUB-CON-00947,VIDEO,2024-01-20T14:00:00,970,DROPPED,TWR-0025,76.55,3.9
CDR-D952B5E1-E,SUB-CON-00099,SUB-ENT-0008,SMS,2024-08-11T18:00:00,1157,DROPPED,TWR-0090,35.96,4.7
CDR-D95B572D-F,SUB-CON-00572,SUB-CON-00489,VOICE,2024-03-31T14:00:00,643,FAILED,TWR-0115,99.55,3.5
CDR-D95FEDD3-D,SUB-ENT-0033,SUB-CON-00843,SMS,2024-08-19T17:00:00,1750,DROPPED,TWR-0117,13.18,4.8
CDR-D964F170-D,SUB-CON-00487,SUB-CON-00008,VOICE,2024-11-21T18:00:00,3034,DROPPED,TWR-0066,64.61,4.8
CDR-D96B4D4E-E,SUB-INF-0004,SUB-CON-00942,VOICE,2024-12-14T08:23:00,1692,DROPPED,TWR-0015,44.68,3.0
CDR-D96FF642-5,SUB-CON-00183,SUB-CON-00044,SMS,2024-02-18T15:00:00,191,COMPLETED,TWR-0025,76.59,3.7
CDR-D987E067-1,SUB-INF-0014,SUB-CON-00439,VOICE,2024-01-18T19:52:00,1447,COMPLETED,TWR-0005,17.02,2.4
CDR-D98AB1B3-A,SUB-CON-00873,SUB-CON-00084,VIDEO,2024-07-26T10:00:00,1992,DROPPED,TWR-0056,25.94,4.1
CDR-D98EA00E-E,SUB-CON-01089,SUB-CON-00086,SMS,2024-08-03T18:00:00,1380,COMPLETED,TWR-0102,43.86,4.6
CDR-D99567BE-4,SUB-CON-00585,SUB-CON-00334,VIDEO,2024-02-15T08:00:00,1430,COMPLETED,TWR-0086,26.01,4.6
CDR-D99902EB-7,SUB-CON-00700,SUB-CON-00009,VIDEO,2024-10-14T18:00:00,2023,COMPLETED,TWR-0038,9.26,4.5
CDR-D99A0673-2,SUB-CON-00148,SUB-CON-00240,VIDEO,2024-01-04T09:00:00,11,COMPLETED,TWR-0056,51.68,3.4
CDR-D9ABC054-C,SUB-CON-00968,SUB-CON-01009,SMS,2024-02-02T11:00:00,2413,COMPLETED,TWR-0040,72.69,3.3
CDR-D9ABCEC0-6,SUB-CON-00414,SUB-CON-01050,SMS,2024-01-23T17:00:00,2815,DROPPED,TWR-0108,80.11,4.3
CDR-D9B9E1BD-4,SUB-CON-01063,SUB-CON-00414,SMS,2024-08-11T13:00:00,179,FAILED,TWR-0054,73.49,3.1
CDR-D9C1EF9D-B,SUB-CON-00255,SUB-ENT-0034,SMS,2024-08-08T16:00:00,3488,COMPLETED,TWR-0018,97.83,4.3
CDR-D9C5C0C4-E,SUB-INF-0012,SUB-CON-00247,VOICE,2024-05-14T20:12:00,1080,DROPPED,TWR-0013,27.35,2.1
CDR-D9CC21D2-2,SUB-CON-00224,SUB-CON-00949,SMS,2024-10-13T12:00:00,1953,DROPPED,TWR-0036,29.64,3.4
CDR-D9CE129C-1,SUB-CON-00103,SUB-CON-00434,VOICE,2024-03-21T06:00:00,1287,COMPLETED,TWR-0120,83.5,4.5
CDR-D9DC592C-4,SUB-ENT-0014,SUB-CON-00122,VOICE,2024-05-30T18:00:00,3412,COMPLETED,TWR-0078,78.75,4.5
CDR-D9F35979-C,SUB-INF-0003,SUB-CON-00855,VIDEO,2024-02-14T11:57:00,271,COMPLETED,TWR-0004,17.4,1.6
CDR-D9FD99B4-2,SUB-INF-0012,SUB-CON-01074,VOICE,2024-02-25T07:32:00,173,DROPPED,TWR-0004,9.61,2.3
CDR-DA22505C-C,SUB-CON-00349,SUB-CON-00608,SMS,2024-05-30T13:00:00,2666,COMPLETED,TWR-0021,58.84,3.0
CDR-DA27F919-B,SUB-INF-0007,SUB-CON-00878,VIDEO,2024-09-20T12:42:00,578,DROPPED,TWR-0004,39.33,2.6
CDR-DA365BC1-B,SUB-INF-0012,SUB-CON-00521,VIDEO,2024-10-07T08:02:00,1409,COMPLETED,TWR-0002,18.3,1.9
CDR-DA38AAB5-6,SUB-CON-00288,SUB-CON-00723,VIDEO,2024-06-09T09:00:00,2658,COMPLETED,TWR-0093,26.27,3.1
CDR-DA3AA25E-A,SUB-CON-01040,SUB-ENT-0021,VOICE,2024-06-02T21:00:00,1089,DROPPED,TWR-0036,55.14,4.4
CDR-DA3CE8A9-7,SUB-INF-0015,SUB-CON-00823,VOICE,2024-02-02T12:33:00,610,COMPLETED,TWR-0009,4.97,3.0
CDR-DA3D6F2A-8,SUB-INF-0010,SUB-CON-00414,VIDEO,2024-05-16T10:58:00,1662,COMPLETED,TWR-0004,48.94,2.7
CDR-DA4CC126-5,SUB-CON-00432,SUB-CON-00271,VOICE,2024-04-19T08:00:00,782,COMPLETED,TWR-0030,89.05,4.0
CDR-DA6A7C2E-E,SUB-INF-0005,SUB-CON-00598,VOICE,2024-11-21T21:40:00,596,DROPPED,TWR-0010,27.51,2.8
CDR-DA6DF5CE-B,SUB-INF-0003,SUB-CON-00913,VOICE,2024-08-31T14:49:00,1288,COMPLETED,TWR-0013,25.6,2.5
