METRIC_DATE,REGION,ACTIVE_SUBSCRIBERS,SUBSCRIBER_GROWTH_RATE,DAILY_REVENUE_USD,TOTAL_CALLS,AVG_CALL_QUALITY,NETWORK_AVAILABILITY_PCT,DATA_CONSUMED_TB,AVG_LATENCY_MS,SUPPORT_TICKETS_OPENED,SUPPORT_TICKETS_RESOLVED,CHURN_RATE,NPS_DAILY_AVG,MARKETING_SPEND_USD
2024-10-29,CENTRAL,28785,0.0113,126963.32,136130,4.27,99.38,174.54,35.84,64,132,0.0070,8.3,8844.45
2024-10-29,EAST,31520,0.0079,102395.36,141566,4.62,99.46,113.70,65.23,50,30,0.0073,6.4,8671.60
2024-10-29,NORTH,24781,0.0040,59431.31,62748,4.26,99.71,168.71,60.47,51,40,0.0055,6.8,7897.64
2024-10-29,NORTHEAST,17888,0.0064,109073.47,61781,4.18,99.87,95.63,26.61,116,99,0.0056,8.5,5314.81
2024-10-29,NORTHWEST,24714,0.0060,51978.21,141964,4.06,99.31,220.11,23.16,103,42,0.0067,6.9,8756.28
2024-10-29,SOUTH,27068,0.0121,140286.78,76725,4.26,99.43,135.47,49.90,198,155,0.0074,8.9,8319.97
2024-10-29,SOUTHEAST,33231,0.0108,99292.69,198000,4.28,99.77,264.05,27.28,23,151,0.0069,6.2,5225.10
2024-10-29,SOUTHWEST,22933,0.0017,106621.31,193142,4.12,99.88,138.40,18.26,85,55,0.0024,8.8,8925.62
2024-10-29,WEST,24549,-0.0074,66224.75,112605,3.36,92.92,83.30,70.58,35,72,0.0297,5.0,6014.43
2024-10-30,CENTRAL,16794,0.0025,143165.09,163480,4.40,99.62,219.33,72.02,80,16,0.0049,8.7,9758.59
2024-10-30,EAST,16811,0.0050,99184.15,153329,4.66,99.53,206.05,75.74,36,47,0.0033,6.2,6806.42
2024-10-30,NORTH,17308,0.0098,143793.35,117556,4.04,99.84,173.05,16.58,27,133,0.0048,8.3,2387.49
2024-10-30,NORTHEAST,26719,0.0027,106885.61,99782,4.63,99.55,230.31,32.98,37,60,0.0063,8.6,9641.93
2024-10-30,NORTHWEST,20401,0.0043,83846.16,75401,4.76,99.59,194.07,18.67,26,124,0.0052,8.7,4338.36
2024-10-30,SOUTH,22253,0.0052,158968.55,193062,4.05,99.43,155.43,30.47,100,127,0.0031,7.0,6654.41
2024-10-30,SOUTHEAST,19341,0.0100,60425.27,62533,4.54,99.89,267.67,26.55,34,20,0.0070,8.4,1165.56
2024-10-30,SOUTHWEST,20137,0.0130,108979.70,172703,4.54,99.23,125.46,77.12,93,180,0.0060,6.9,3922.18
2024-10-30,WEST,27992,-0.0061,91147.05,176026,3.19,94.11,213.68,49.69,22,121,0.0321,3.1,7462.16
2024-10-31,CENTRAL,30654,0.0143,116219.24,122013,4.40,99.76,184.06,49.77,156,174,0.0030,6.8,5015.26
2024-10-31,EAST,29674,0.0046,75428.79,99291,4.41,99.28,124.17,15.59,106,168,0.0029,6.4,2132.44
2024-10-31,NORTH,17974,0.0046,81456.71,76913,4.78,99.84,274.80,22.45,100,76,0.0061,7.8,1948.37
2024-10-31,NORTHEAST,23529,0.0045,67627.04,162618,4.45,99.53,159.73,31.58,141,80,0.0061,6.2,5177.92
2024-10-31,NORTHWEST,19965,0.0052,88072.42,168849,4.68,99.26,222.67,77.79,180,91,0.0054,7.8,7596.72
2024-10-31,SOUTH,21592,0.0082,110233.62,55752,4.31,99.45,250.67,64.78,137,37,0.0027,6.1,1167.19
2024-10-31,SOUTHEAST,15815,0.0050,147834.43,65520,4.67,99.54,200.18,21.50,27,103,0.0058,6.1,9267.31
2024-10-31,SOUTHWEST,31313,0.0054,69586.01,157477,4.55,99.39,235.81,41.14,57,139,0.0048,6.5,8658.06
2024-10-31,WEST,18950,-0.0057,60723.85,144396,3.33,95.00,98.53,52.23,33,114,0.0164,4.9,3347.28
2024-11-01,CENTRAL,23588,0.0125,114230.78,133166,4.53,99.21,182.57,40.30,49,22,0.0043,8.5,9173.25
2024-11-01,EAST,30099,0.0126,111635.26,106456,4.04,99.59,234.79,58.10,176,92,0.0067,7.8,5236.87
2024-11-01,NORTH,18405,0.0118,72892.81,173046,4.65,99.82,269.21,66.15,145,112,0.0022,7.2,4268.73
2024-11-01,NORTHEAST,34506,0.0116,83670.50,172136,4.66,99.65,145.28,69.40,101,172,0.0073,8.7,9914.95
2024-11-01,NORTHWEST,33077,0.0094,85465.38,128799,4.14,99.73,177.61,27.65,102,128,0.0023,8.1,8504.07
2024-11-01,SOUTH,27423,0.0138,127524.62,59350,4.43,99.52,118.74,59.10,97,163,0.0064,7.4,7215.46
2024-11-01,SOUTHEAST,26704,0.0040,114046.91,180903,4.36,99.30,279.31,48.92,40,166,0.0041,6.7,4520.58
2024-11-01,SOUTHWEST,22621,0.0082,77510.05,94820,4.80,99.25,230.75,67.16,20,147,0.0062,6.5,4329.48
2024-11-01,WEST,17679,-0.0068,96350.88,52304,2.81,96.22,71.07,38.18,137,164,0.0203,4.1,4400.65
2024-11-02,CENTRAL,21398,0.0123,148523.98,51244,4.19,99.47,81.62,63.64,122,133,0.0038,7.0,7451.69
2024-11-02,EAST,22452,0.0062,130833.31,119187,4.19,99.47,118.82,47.97,93,90,0.0030,8.2,2392.44
2024-11-02,NORTH,20394,0.0138,125999.74,74073,4.11,99.28,187.34,24.12,49,98,0.0064,6.8,1620.69
2024-11-02,NORTHEAST,26640,0.0097,115793.57,103437,4.56,99.32,61.30,76.63,180,55,0.0031,6.6,5978.12
2024-11-02,NORTHWEST,19073,0.0011,96432.00,156497,4.36,99.26,250.38,52.91,167,131,0.0077,8.6,1511.17
2024-11-02,SOUTH,20202,0.0042,90388.15,81857,4.21,99.74,145.57,40.72,128,55,0.0059,8.8,7883.47
2024-11-02,SOUTHEAST,20643,0.0017,94989.21,132760,4.35,99.66,98.82,40.95,110,117,0.0067,8.1,2895.59
2024-11-02,SOUTHWEST,22293,0.0132,84825.04,118320,4.73,99.49,168.01,51.47,199,135,0.0066,7.7,8865.72
2024-11-02,WEST,22301,-0.0087,88042.83,122898,2.70,96.02,76.05,65.31,128,20,0.0243,3.4,8262.98
2024-11-03,CENTRAL,26630,0.0124,118669.90,179794,4.65,99.58,206.28,76.96,172,174,0.0046,8.4,8576.14
2024-11-03,EAST,19162,0.0085,107907.54,128939,4.76,99.56,159.44,15.37,101,101,0.0076,8.7,5742.83
2024-11-03,NORTH,18695,0.0015,82938.72,140252,4.34,99.58,131.51,63.58,146,17,0.0059,7.9,1054.48
2024-11-03,NORTHEAST,20165,0.0122,67530.03,92777,4.40,99.33,62.27,56.58,96,39,0.0031,7.5,3329.00
2024-11-03,NORTHWEST,16680,0.0072,145495.33,52723,4.16,99.42,212.46,23.83,44,169,0.0051,6.2,1782.40
2024-11-03,SOUTH,16272,0.0077,144398.98,163372,4.66,99.87,225.58,57.72,72,102,0.0028,6.0,9367.20
2024-11-03,SOUTHEAST,34991,0.0089,111387.55,114265,4.37,99.58,80.06,68.31,44,154,0.0031,7.7,6773.23
2024-11-03,SOUTHWEST,18129,0.0116,77627.43,177157,4.02,99.82,52.07,22.09,31,126,0.0074,7.8,7034.62
2024-11-03,WEST,18311,0.0049,51305.69,90180,2.63,96.24,137.80,19.85,32,32,0.0312,4.6,8057.39
2024-11-04,CENTRAL,31265,0.0124,70180.36,171374,4.74,99.51,216.29,17.58,34,56,0.0027,6.0,8855.32
2024-11-04,EAST,25898,0.0049,117742.62,120781,4.67,99.23,182.12,72.86,48,58,0.0040,7.4,6600.23
2024-11-04,NORTH,16406,0.0044,138940.79,141566,4.10,99.27,274.53,74.18,58,144,0.0024,6.2,7771.15
2024-11-04,NORTHEAST,16724,0.0079,144006.52,193704,4.42,99.33,236.50,23.07,89,180,0.0031,7.2,7656.82
2024-11-04,NORTHWEST,17122,0.0026,52154.71,88650,4.25,99.31,125.94,77.23,155,131,0.0024,6.3,3314.35
2024-11-04,SOUTH,25923,0.0067,98805.29,144432,4.29,99.57,168.48,35.22,117,84,0.0078,8.4,5761.90
2024-11-04,SOUTHEAST,17954,0.0032,109237.01,148363,4.43,99.46,98.94,38.22,85,78,0.0054,8.6,6702.16
2024-11-04,SOUTHWEST,30763,0.0011,105365.96,197601,4.11,99.51,153.66,17.91,93,128,0.0044,8.5,5930.31
2024-11-04,WEST,28208,-0.0198,43568.02,67047,3.31,92.98,189.38,48.91,51,19,0.0307,4.1,4638.86
2024-11-05,CENTRAL,20256,0.0088,132437.98,119737,4.73,99.29,183.58,55.88,196,132,0.0060,8.7,6305.29
2024-11-05,EAST,29240,0.0094,101881.20,120500,4.48,99.64,61.26,26.29,62,94,0.0040,7.9,7745.20
2024-11-05,NORTH,34721,0.0018,62225.00,98134,4.79,99.76,84.58,28.69,38,154,0.0057,7.1,2256.98
2024-11-05,NORTHEAST,27614,0.0031,109282.73,184397,4.63,99.37,197.43,31.53,90,51,0.0080,8.2,6451.34
2024-11-05,NORTHWEST,30422,0.0015,84227.09,185158,4.41,99.35,103.91,42.44,188,60,0.0036,6.3,4851.68
2024-11-05,SOUTH,19637,0.0127,127681.27,165332,4.08,99.36,82.90,22.64,179,16,0.0039,6.8,8219.66
2024-11-05,SOUTHEAST,23339,0.0106,62438.95,162310,4.35,99.37,225.91,58.39,42,64,0.0061,7.9,8614.28
2024-11-05,SOUTHWEST,15384,0.0142,115950.67,161226,4.21,99.74,84.40,35.72,141,83,0.0065,6.5,3733.97
2024-11-05,WEST,33893,-0.0103,83507.22,137623,2.67,96.64,79.86,77.53,179,115,0.0317,4.1,8922.70
2024-11-06,CENTRAL,23833,0.0076,90549.87,90673,4.33,99.45,158.71,19.36,56,143,0.0028,6.9,9802.57
2024-11-06,EAST,34507,0.0077,88711.24,68392,4.67,99.61,229.28,29.94,90,160,0.0034,7.4,1046.76
2024-11-06,NORTH,26092,0.0093,127500.10,138083,4.22,99.66,206.55,40.85,120,106,0.0068,7.7,2965.32
2024-11-06,NORTHEAST,33184,0.0127,78350.43,125905,4.29,99.23,94.38,22.98,33,121,0.0028,8.0,4904.90
2024-11-06,NORTHWEST,32322,0.0058,97361.44,174846,4.31,99.61,248.86,59.52,119,22,0.0056,8.1,1825.59
2024-11-06,SOUTH,17813,0.0016,123556.74,172647,4.33,99.80,175.58,34.56,152,18,0.0034,7.0,6791.33
2024-11-06,SOUTHEAST,27032,0.0092,114718.75,107966,4.53,99.57,114.63,29.61,47,21,0.0074,7.8,9771.82
2024-11-06,SOUTHWEST,34602,0.0041,75390.62,181034,4.59,99.35,272.14,59.42,75,112,0.0051,7.9,8906.24
2024-11-06,WEST,20038,-0.0128,53682.17,90777,2.97,95.34,102.92,34.42,186,82,0.0170,3.1,3402.13
2024-11-07,CENTRAL,19239,0.0025,71947.35,160778,4.70,99.60,195.19,21.35,65,154,0.0080,7.8,5986.19
2024-11-07,EAST,15317,0.0085,155626.87,55234,4.38,99.75,79.86,28.77,67,133,0.0072,6.0,5467.13
2024-11-07,NORTH,20841,0.0082,94564.17,85194,4.04,99.28,195.46,35.10,158,180,0.0056,8.6,8055.35
2024-11-07,NORTHEAST,25811,0.0147,69388.94,50560,4.62,99.59,209.02,55.06,48,107,0.0040,7.3,2157.41
2024-11-07,NORTHWEST,15616,0.0125,108302.52,57963,4.27,99.59,233.88,35.23,84,172,0.0054,8.1,5888.09
2024-11-07,SOUTH,21408,0.0126,110864.55,189428,4.03,99.52,57.27,44.81,95,39,0.0045,7.9,8731.61
2024-11-07,SOUTHEAST,23595,0.0075,127219.07,74320,4.64,99.75,267.74,71.84,89,72,0.0080,8.2,7466.19
2024-11-07,SOUTHWEST,33198,0.0088,97422.31,179905,4.02,99.37,246.27,21.26,26,79,0.0055,6.6,8172.44
2024-11-07,WEST,17096,-0.0095,60297.40,91056,3.44,96.85,117.75,79.84,155,93,0.0249,3.8,6054.15
2024-11-08,CENTRAL,33835,0.0044,138329.04,129557,4.71,99.44,261.49,25.86,112,67,0.0029,8.6,9959.57
2024-11-08,EAST,30083,0.0062,75297.56,130055,4.24,99.69,55.69,24.81,127,139,0.0058,8.5,7359.91
2024-11-08,NORTH,25450,0.0087,148584.64,115626,4.12,99.86,287.75,65.60,156,131,0.0050,6.0,6483.07
2024-11-08,NORTHEAST,31469,0.0109,67770.92,199262,4.57,99.90,134.98,57.97,63,25,0.0041,7.6,2515.29
2024-11-08,NORTHWEST,26642,0.0117,91399.81,121763,4.11,99.23,205.22,42.58,164,44,0.0038,6.3,1469.13
2024-11-08,SOUTH,16270,0.0064,135292.04,156547,4.32,99.25,283.94,29.09,143,162,0.0060,6.2,5069.40
2024-11-08,SOUTHEAST,32240,0.0086,57061.87,98835,4.06,99.56,111.62,48.27,88,168,0.0077,7.7,4381.12
2024-11-08,SOUTHWEST,19185,0.0017,92419.33,191813,4.53,99.62,185.17,63.33,86,170,0.0044,7.8,2547.32
2024-11-08,WEST,20699,0.0004,73940.56,117343,3.02,93.93,219.39,76.61,89,98,0.0269,4.9,9169.81
2024-11-09,CENTRAL,30421,0.0058,81712.12,113526,4.08,99.79,110.10,63.59,145,153,0.0071,6.6,7692.66
2024-11-09,EAST,34113,0.0043,81516.32,142804,4.54,99.64,152.29,60.09,79,75,0.0032,8.2,4289.31
2024-11-09,NORTH,33562,0.0108,112138.41,87325,4.21,99.22,156.15,34.30,85,94,0.0025,8.2,1639.93
2024-11-09,NORTHEAST,34452,0.0113,52958.05,54792,4.29,99.69,69.73,27.09,114,85,0.0047,6.7,2374.34
2024-11-09,NORTHWEST,21152,0.0036,70780.06,156051,4.53,99.33,53.08,69.03,52,156,0.0071,7.8,5826.51
2024-11-09,SOUTH,30265,0.0046,126056.20,102388,4.31,99.44,133.17,53.29,43,115,0.0033,6.7,6020.00
2024-11-09,SOUTHEAST,16578,0.0097,57470.07,164509,4.21,99.83,67.57,44.00,130,172,0.0050,7.6,6713.33
2024-11-09,SOUTHWEST,27047,0.0030,87485.58,69224,4.24,99.66,78.81,53.16,153,91,0.0063,6.5,1395.17
2024-11-09,WEST,32338,-0.0127,80601.63,128556,3.07,95.69,252.55,64.74,147,137,0.0200,3.2,2330.53
2024-11-10,CENTRAL,30283,0.0015,85920.23,51977,4.38,99.53,126.33,30.00,85,25,0.0063,7.3,5597.23
2024-11-10,EAST,20446,0.0029,80957.82,59802,4.66,99.41,178.19,68.29,174,125,0.0057,6.6,7593.14
2024-11-10,NORTH,33929,0.0114,135881.53,85851,4.10,99.74,72.61,29.37,31,166,0.0076,9.0,2516.64
2024-11-10,NORTHEAST,33382,0.0040,57861.69,133941,4.38,99.70,148.09,50.55,128,58,0.0040,6.7,8016.02
2024-11-10,NORTHWEST,24413,0.0087,89740.68,124487,4.38,99.57,227.52,22.02,74,30,0.0021,8.4,1159.13
2024-11-10,SOUTH,20769,0.0113,126316.13,198840,4.59,99.74,275.94,32.51,103,162,0.0032,7.4,4624.55
2024-11-10,SOUTHEAST,25751,0.0071,66901.94,95170,4.20,99.86,218.56,39.13,149,45,0.0072,7.2,9648.07
2024-11-10,SOUTHWEST,24768,0.0148,164004.82,176110,4.29,99.31,284.45,47.62,141,18,0.0027,9.0,2155.31
2024-11-10,WEST,28998,-0.0196,76871.27,182818,2.52,96.72,231.39,51.75,130,157,0.0307,3.0,1350.52
2024-11-11,CENTRAL,16176,0.0059,153813.22,194295,4.70,99.49,289.08,29.47,92,89,0.0048,6.8,8223.00
2024-11-11,EAST,27259,0.0138,101036.77,156734,4.45,99.25,174.09,53.26,151,155,0.0063,8.3,4366.87
2024-11-11,NORTH,26684,0.0100,105469.07,187961,4.12,99.60,167.60,73.18,57,163,0.0067,7.3,3173.61
2024-11-11,NORTHEAST,23380,0.0016,123051.57,142541,4.73,99.84,147.96,56.71,92,79,0.0072,8.8,8631.39
2024-11-11,NORTHWEST,17425,0.0024,152324.14,61401,4.49,99.65,296.25,59.73,35,83,0.0066,6.4,9227.34
2024-11-11,SOUTH,22005,0.0038,121565.51,186025,4.23,99.87,78.78,65.07,124,20,0.0024,8.8,4739.45
2024-11-11,SOUTHEAST,16078,0.0080,138683.84,130363,4.71,99.69,221.49,18.44,166,98,0.0046,7.3,8855.19
2024-11-11,SOUTHWEST,31854,0.0058,115820.19,62141,4.01,99.46,195.61,27.03,51,113,0.0051,8.7,5731.58
2024-11-11,WEST,33954,-0.0146,59493.58,173432,3.19,92.31,66.73,40.76,134,164,0.0183,3.8,7119.07
2024-11-12,CENTRAL,19486,0.0028,108824.77,178554,4.15,99.48,80.64,30.87,47,48,0.0026,7.1,6481.03
2024-11-12,EAST,19338,0.0086,79994.38,119469,4.76,99.85,85.83,79.99,100,167,0.0043,8.1,2572.15
2024-11-12,NORTH,26682,0.0086,131609.86,163742,4.80,99.72,168.14,53.45,166,151,0.0036,7.1,6207.50
2024-11-12,NORTHEAST,34860,0.0146,71830.57,191183,4.16,99.41,50.32,63.49,118,167,0.0036,6.1,5701.38
2024-11-12,NORTHWEST,30715,0.0034,58962.70,54055,4.05,99.25,290.49,60.69,101,42,0.0060,6.9,3174.74
2024-11-12,SOUTH,30737,0.0017,70033.31,127902,4.75,99.73,115.18,50.83,166,101,0.0039,7.0,2157.26
2024-11-12,SOUTHEAST,15018,0.0050,112086.42,153099,4.27,99.54,257.72,21.11,144,142,0.0075,8.4,8403.46
2024-11-12,SOUTHWEST,20600,0.0091,89068.24,126894,4.28,99.34,245.21,46.13,98,140,0.0032,6.1,3638.59
2024-11-12,WEST,15558,-0.0149,48279.48,59808,3.28,95.71,267.05,56.24,101,177,0.0276,3.5,3570.82
2024-11-13,CENTRAL,31908,0.0097,139379.57,151989,4.25,99.61,198.28,50.05,72,162,0.0052,8.8,2598.11
2024-11-13,EAST,23681,0.0083,128742.95,67026,4.37,99.27,79.22,72.87,91,176,0.0021,8.2,5437.17
2024-11-13,NORTH,18953,0.0134,141319.35,133814,4.73,99.32,88.84,50.72,184,118,0.0073,7.5,3833.80
2024-11-13,NORTHEAST,19426,0.0147,85159.91,150967,4.24,99.47,124.76,36.25,171,130,0.0056,7.7,4026.57
2024-11-13,NORTHWEST,16760,0.0064,88365.86,156913,4.79,99.50,136.74,40.30,41,107,0.0076,6.9,3864.14
2024-11-13,SOUTH,33288,0.0017,105681.66,64520,4.08,99.66,210.10,77.45,157,149,0.0069,6.8,5834.57
2024-11-13,SOUTHEAST,25332,0.0082,110331.70,53007,4.33,99.58,176.28,21.63,28,56,0.0039,7.7,5922.94
2024-11-13,SOUTHWEST,16755,0.0012,146116.72,58690,4.25,99.61,225.87,71.37,145,63,0.0054,7.3,1889.36
2024-11-13,WEST,28581,-0.0123,45887.97,101582,2.97,96.65,215.34,25.87,147,41,0.0159,3.9,7878.86
2024-11-14,CENTRAL,22961,0.0010,130841.59,185895,4.79,99.82,81.59,74.02,26,28,0.0069,6.7,6839.95
2024-11-14,EAST,21133,0.0116,117371.21,167866,4.24,99.30,104.41,68.47,113,171,0.0033,8.1,1827.79
2024-11-14,NORTH,19004,0.0113,137496.88,186951,4.76,99.24,74.19,53.95,124,26,0.0020,8.4,4763.15
2024-11-14,NORTHEAST,32931,0.0028,127065.74,135017,4.30,99.42,198.83,29.15,160,173,0.0073,8.4,7669.00
2024-11-14,NORTHWEST,25285,0.0036,129128.89,185465,4.00,99.34,81.87,37.26,189,37,0.0032,8.6,8592.67
2024-11-14,SOUTH,16325,0.0086,69875.89,106848,4.79,99.36,203.31,78.62,138,27,0.0033,8.7,2354.97
2024-11-14,SOUTHEAST,29524,0.0068,137200.97,114255,4.02,99.31,50.75,17.37,200,79,0.0077,6.9,9369.33
2024-11-14,SOUTHWEST,34478,0.0086,56896.24,58658,4.43,99.58,222.09,78.97,185,111,0.0066,6.7,8055.83
2024-11-14,WEST,24370,-0.0180,62592.28,190886,2.66,95.07,244.04,45.73,46,34,0.0206,4.5,8940.93
2024-11-15,CENTRAL,22779,0.0026,73962.40,63244,4.43,99.51,235.58,26.91,73,175,0.0047,7.0,1591.46
2024-11-15,EAST,29414,0.0096,126586.75,197829,4.00,99.64,221.36,19.14,37,140,0.0026,7.6,7406.58
2024-11-15,NORTH,34810,0.0036,73666.56,111293,4.17,99.26,244.55,63.06,164,18,0.0068,7.6,2743.04
2024-11-15,NORTHEAST,16778,0.0133,131718.26,179898,4.70,99.45,282.72,70.21,135,170,0.0036,7.4,7497.69
2024-11-15,NORTHWEST,32807,0.0083,50521.84,190478,4.21,99.70,210.09,79.56,114,148,0.0026,8.6,6751.45
2024-11-15,SOUTH,19706,0.0145,87332.51,166296,4.32,99.69,245.40,24.75,27,78,0.0036,7.0,7874.60
2024-11-15,SOUTHEAST,28081,0.0100,114490.80,143854,4.74,99.71,86.70,56.43,185,158,0.0030,6.2,3735.28
2024-11-15,SOUTHWEST,31795,0.0139,55062.11,105004,4.61,99.68,270.83,38.32,122,83,0.0067,7.4,9540.69
2024-11-15,WEST,28995,-0.0047,73036.96,52770,3.46,93.61,111.68,79.61,118,133,0.0176,4.1,8551.58
2024-11-16,CENTRAL,18983,0.0029,89487.72,96317,4.72,99.33,264.02,46.91,28,151,0.0050,7.4,1832.67
2024-11-16,EAST,28709,0.0144,129684.77,182840,4.44,99.42,269.20,34.22,78,141,0.0071,8.5,8263.59
2024-11-16,NORTH,30542,0.0099,131818.94,153029,4.66,99.39,202.19,23.55,169,46,0.0064,8.7,9095.68
2024-11-16,NORTHEAST,34424,0.0036,92928.02,158394,4.02,99.59,151.89,75.92,160,98,0.0035,8.5,6699.11
2024-11-16,NORTHWEST,30805,0.0146,82376.01,54244,4.01,99.52,180.45,29.74,98,76,0.0053,7.9,1220.70
2024-11-16,SOUTH,23395,0.0085,90877.59,79151,4.07,99.70,105.95,45.24,129,161,0.0037,6.6,6118.90
2024-11-16,SOUTHEAST,21857,0.0020,63996.41,94015,4.43,99.34,248.86,74.64,75,112,0.0023,8.8,8725.85
2024-11-16,SOUTHWEST,23421,0.0029,75637.52,177531,4.33,99.75,172.56,76.90,197,40,0.0044,8.3,4229.91
2024-11-16,WEST,33464,-0.0096,64330.03,138799,3.41,92.65,115.29,63.79,154,144,0.0323,3.1,3805.93
2024-11-17,CENTRAL,34484,0.0063,84282.51,129316,4.33,99.25,216.61,19.93,138,113,0.0029,6.4,2745.77
2024-11-17,EAST,27341,0.0074,99945.28,51326,4.27,99.29,110.23,77.85,124,119,0.0050,8.6,6096.41
2024-11-17,NORTH,23797,0.0064,92176.45,198382,4.69,99.64,97.34,47.95,78,160,0.0057,8.9,2177.03
2024-11-17,NORTHEAST,32437,0.0065,59649.19,184271,4.08,99.39,123.97,17.39,72,131,0.0064,7.1,4275.35
2024-11-17,NORTHWEST,24395,0.0085,86223.95,88564,4.26,99.58,185.76,72.21,152,51,0.0033,7.0,6859.55
2024-11-17,SOUTH,26604,0.0032,109623.47,165668,4.05,99.30,125.77,74.05,166,117,0.0063,7.6,7248.43
2024-11-17,SOUTHEAST,30422,0.0039,65068.01,58863,4.31,99.67,128.47,71.43,105,26,0.0035,7.0,9854.96
2024-11-17,SOUTHWEST,16589,0.0060,71913.89,70764,4.65,99.58,80.72,55.61,54,171,0.0039,6.4,6437.57
2024-11-17,WEST,19726,-0.0025,38740.69,139109,3.30,92.97,135.36,72.55,191,92,0.0232,3.0,6780.14
2024-11-18,CENTRAL,34763,0.0119,135264.20,130115,4.62,99.40,189.72,20.31,184,132,0.0034,8.3,3359.23
2024-11-18,EAST,19280,0.0025,143918.48,55912,4.72,99.42,69.95,50.79,119,115,0.0026,7.2,9297.29
2024-11-18,NORTH,20702,0.0052,59830.22,95833,4.13,99.76,210.28,26.92,78,62,0.0075,7.9,5555.60
2024-11-18,NORTHEAST,21285,0.0025,103869.39,84731,4.44,99.80,200.92,29.63,157,16,0.0067,7.0,1271.84
2024-11-18,NORTHWEST,16436,0.0043,54893.01,191466,4.04,99.39,244.77,39.18,197,103,0.0077,8.8,1726.56
2024-11-18,SOUTH,34387,0.0038,53901.81,183298,4.79,99.23,155.86,55.03,179,140,0.0020,6.9,5612.24
2024-11-18,SOUTHEAST,30045,0.0052,87263.33,57213,4.02,99.77,84.36,63.36,151,48,0.0061,6.1,3720.32
2024-11-18,SOUTHWEST,29632,0.0136,152507.37,71825,4.48,99.22,148.63,25.70,143,64,0.0028,6.6,5168.72
2024-11-18,WEST,23371,0.0009,106937.23,103972,3.30,93.00,109.06,35.04,39,61,0.0183,4.4,3254.55
2024-11-19,CENTRAL,31118,0.0085,116280.34,86127,4.73,99.84,121.65,39.16,197,75,0.0028,8.6,6692.27
2024-11-19,EAST,16606,0.0038,89987.08,184700,4.56,99.70,250.33,29.75,84,52,0.0043,6.4,6772.68
2024-11-19,NORTH,20135,0.0075,151920.55,193856,4.76,99.60,196.76,54.17,117,94,0.0048,8.7,9472.48
2024-11-19,NORTHEAST,24828,0.0106,102874.11,79212,4.16,99.36,234.79,47.89,174,22,0.0055,8.9,8283.15
2024-11-19,NORTHWEST,29346,0.0049,136733.03,168608,4.65,99.51,133.37,79.45,107,131,0.0071,8.2,1542.29
2024-11-19,SOUTH,31540,0.0030,82199.09,60302,4.29,99.83,133.99,37.63,40,162,0.0026,6.5,5092.18
2024-11-19,SOUTHEAST,34740,0.0098,70278.65,123561,4.76,99.77,274.67,28.58,29,127,0.0020,7.2,3143.52
2024-11-19,SOUTHWEST,19332,0.0106,125301.59,165556,4.36,99.69,119.66,45.41,127,16,0.0057,8.7,1138.34
2024-11-19,WEST,16210,0.0011,45395.99,63804,2.73,92.53,262.03,46.13,82,166,0.0317,4.8,9378.86
2024-11-20,CENTRAL,33502,0.0020,133470.42,61732,4.60,99.36,176.70,62.26,164,65,0.0037,8.6,8896.86
2024-11-20,EAST,19271,0.0038,138917.42,144964,4.63,99.74,183.60,74.27,180,32,0.0027,7.3,1507.16
2024-11-20,NORTH,30616,0.0038,99317.94,89047,4.47,99.59,235.35,53.33,174,179,0.0076,7.5,9530.48
2024-11-20,NORTHEAST,17735,0.0032,65830.65,167995,4.51,99.27,214.09,47.65,126,96,0.0059,8.4,3292.59
2024-11-20,NORTHWEST,16960,0.0093,104181.64,70057,4.20,99.84,127.92,21.76,75,124,0.0030,8.3,1147.38
2024-11-20,SOUTH,20598,0.0013,64570.27,60795,4.60,99.33,83.68,37.47,154,135,0.0046,7.4,8075.55
2024-11-20,SOUTHEAST,15070,0.0011,113667.28,71220,4.67,99.60,233.81,24.56,100,134,0.0062,7.4,4946.79
2024-11-20,SOUTHWEST,33989,0.0112,123143.99,57440,4.06,99.58,262.63,60.32,136,68,0.0035,8.7,7671.80
2024-11-20,WEST,23009,-0.0127,36604.54,98092,2.61,95.74,88.56,69.06,50,39,0.0326,3.0,2345.64
2024-11-21,CENTRAL,24081,0.0081,98872.39,169661,4.44,99.53,154.92,52.33,180,156,0.0027,7.2,8110.52
2024-11-21,EAST,27443,0.0124,133386.88,197447,4.15,99.44,77.46,31.15,155,92,0.0079,6.7,6379.35
2024-11-21,NORTH,24869,0.0016,137817.00,82216,4.35,99.54,127.85,58.43,49,138,0.0062,8.5,9811.49
2024-11-21,NORTHEAST,28065,0.0038,122163.92,56178,4.33,99.24,158.69,58.28,50,39,0.0062,8.2,9538.60
2024-11-21,NORTHWEST,30817,0.0105,120437.37,70828,4.21,99.46,74.61,66.69,185,99,0.0077,7.2,1239.97
2024-11-21,SOUTH,25160,0.0020,138785.26,68644,4.14,99.59,177.60,35.17,179,128,0.0029,8.4,1945.92
2024-11-21,SOUTHEAST,21460,0.0012,66997.30,182677,4.05,99.76,94.71,55.20,157,115,0.0044,7.2,4738.70
2024-11-21,SOUTHWEST,33296,0.0050,58718.12,197778,4.36,99.72,54.01,19.36,145,21,0.0047,8.9,4050.25
2024-11-21,WEST,15708,-0.0113,94627.23,146016,2.79,96.55,171.54,31.52,79,127,0.0153,3.2,2908.79
